"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2"
"f3","rmedzw",1,"e","modal","H",138,5.64525,-5.02,-6.384,-10.1955,-11.899,-15.398,10.6655,1.364,15.841,17.54425,21.0435,5.4375,18.57025,21.44575,-0.557128445178802,40.28525,50.35375,50.087,49.00975,0.3605,0.092,228.10675,411.24,2299.76425
"f3","rmedzw",2,"e","modal","H",117,3.511,-4.424,-4.74975,-10.0775,-10.22975,-11.5805,7.93475,0.32575,13.5885,13.74075,15.0915,6.157,20.6175,23.476,-0.71556926615548,39.077,48.3335,50.56025,49.3455,0.44825,0.0585,222.38025,408.374,2291.2445
"f3","rmedzw",3,"e","modal","H",94,5.15875,10.5005,2.57,-4.04525,-10.6625,-10.24175,-5.34175,7.93,9.204,15.82075,15.4005,13.85525,17.07675,21.96075,-0.445510839996181,34.8825,47.9465,50.6945,50.66425,0,0.11,226.7445,277.886,2258.9715
"f3","xche",1,"e","modal","H",92,-1.48525,-9.43425,-7.2665,-9.84125,-10.6595,-14.7925,7.9485,-2.16775,8.35525,9.17425,13.307,6.9035,14.51825,19.8695,-0.593034249241052,34.80475,44.769,45.4045,44.08825,0.3715,0.06075,229.26825,468,2280.494
"f3","xche",2,"e","modal","H",85,-2.14225,-7.17575,-8.58475,-11.6435,-12.661,-17.8625,5.033,1.409,9.50075,10.51825,15.71975,8.67025,13.854,15.81925,-0.701692862671492,22.16625,32.30825,34.54175,35.51975,0.15975,0.0675,205.705,481.428,2251.6245
"f3","xche",3,"e","modal","H",70,-3.45875,-4.116,-6.70675,-9.118,-12.0865,-16.8305,0.6575,2.59075,5.65925,8.6275,13.37175,8.861,11.83575,15.23925,-0.51963369046719,18.6,30.53825,33.8015,35.188,0.05225,0.0595,188.7955,475.0335,2240.30375
"f3","xwe",1,"e","modal","L",164,1.22,-2.947,-3.7915,-12.1225,-11.86625,-18.6275,4.167,0.84425,13.34225,13.08625,19.8475,9.68375,20.58975,16.26525,-1.03976712687149,32.435,42.85625,45.45125,44.52375,0.0275,0.08875,204.47675,289.28825,2445.39125
"f3","xwe",2,"e","modal","L",132,-1.60675,-5.18425,-6.4625,-14.17375,-14.55175,-20.509,3.57725,1.27825,12.56725,12.94525,18.902,8.73475,21.796,14.5125,-1.36653154442041,27.75625,40.54425,44.74525,44.58275,0.03225,0.08475,203.88875,295.42925,2487.2405
"f3","xwe",3,"e","modal","L",122,2.4,-2.56575,-5.0855,-14.8405,-16.3935,-19.96625,4.966,2.51975,17.2405,18.7935,22.3665,7.18675,23.03525,13.623,-1.00326948456485,28.569,39.53775,43.6765,44.03825,0,0.09975,201.667,291.8735,2448.723
"f3","yej",1,"e","modal","L",107,2.095,-8.33575,-8.827,-12.06975,-14.305,-16.56475,10.43075,0.49125,14.16475,16.4,18.65975,8.575,13.11,18.97575,-0.813891620186795,33.1235,44.061,45.29925,43.76375,0.75325,0.07675,211.50925,420.71125,2190.90525
"f3","yej",2,"e","modal","L",127,3.67225,-2.89425,-2.7705,-12.703,-13.594,-14.46275,6.5665,-0.12375,16.3755,17.2665,18.135,10.08975,17.37125,18.69425,-0.753870874336564,31.93075,43.3585,44.30725,42.84825,0.1415,0.09025,199.67175,330.952,2218.35875
"f3","yej",3,"e","modal","L",101,-0.808,2.6555,-3.40175,-14.901,-16.5135,-14.888,-3.463,6.05675,14.09275,15.70525,14.08025,12.0705,17.362,19.1275,-1.14417809459397,33.11125,44.6285,46.85725,45.5095,0,0.103,214.52825,291.7565,2232.10275
"f3","yell",1,"e","modal","F",163,-1.00725,-10.912,-9.1905,-11.6385,-10.61675,-18.803,9.90475,-1.72125,10.6315,9.6095,17.79575,3.19375,20.1625,23.66175,-0.753870874336564,47.152,57.5995,58.3955,55.31825,0.44425,0.04275,246.73875,481.3115,2455.932
"f3","yell",2,"e","modal","F",162,4.37675,-4.7475,-7.8565,-13.293,-12.93975,-17.10775,9.12425,3.109,17.66975,17.3165,21.48425,4.8835,20.13475,23.25675,-0.781202001888262,44.6875,57.6315,58.69625,56.63725,0,0.1,229.78225,400.67975,2379.278
"f3","yell",3,"e","modal","F",153,-2.00275,-12.78525,-10.2935,-14.1705,-10.49825,-16.7325,10.7825,-2.49175,12.168,8.49575,14.72975,7.4075,15.0115,23.62425,-0.870471226141224,38.83975,54.32175,57.15175,55.723,0.524,0.02575,235.84725,460.097,2358.02625
"f3","yet",1,"e","modal","L",110,2.173,-6.60475,-5.37325,-7.47825,-10.7435,-14.60075,8.778,-1.23175,9.6515,12.916,16.77375,8.1095,15.876,16.82975,-0.61394715105961,23.35875,39.48975,42.171,40.78775,0.5535,0.06575,195.68925,390.3915,2361.62075
"f3","yet",2,"e","modal","L",91,1.33425,-8.72225,-7.48825,-9.111,-15.24575,-16.99425,10.0565,-1.23425,10.44525,16.58025,18.3285,7.86675,16.70725,19.2455,-0.854648183441539,28.6955,44.23525,46.7555,45.32575,0.75325,0.0585,190.6355,382.093,2314.969
"f3","yet",3,"e","modal","L",89,1.86925,-7.35625,-6.64725,-8.51,-10.04825,-16.0235,9.22575,-0.709,10.3795,11.9175,17.89275,6.61825,17.9155,16.87775,-0.672130431243375,30.8675,46.59975,48.00575,45.2035,0.48925,0.06275,203.53675,401.6175,2430.323
"f3","ze7e",1,"e","rearticulated","F",186,-6.09975,-3.80925,-8.41275,-13.09975,-5.9575,-12.75725,-2.291,4.6035,7,-0.14225,6.6575,3.653,18.80625,17.76875,-0.737548910269571,14.012,29.19325,31.83975,31.60425,0.2915,0.025,164.052,428.585,2444.2905
"f3","ze7e",2,"e","rearticulated","F",195,-6.75675,-8.09975,-10.8215,-15.6275,-10.56125,-13.26775,1.34275,2.7215,8.87075,3.8045,6.511,3.9375,16.9375,17.3195,-1.10100072911021,15.8515,30.9655,34.16425,34.07125,0.2095,0.03125,173.613,409.497,2442.47875
"f3","ze7e",3,"e","rearticulated","F",204,-5.4665,-9.245,-10.726,-14.24075,-12.58125,-17.49725,3.77825,1.481,8.77425,7.115,12.03075,5.5695,18.237,16.07175,-1.05923456436878,17.67175,31.86175,35.04575,35.493,0.299,0.02825,200.87725,415.6785,2390.6385
"f5","bdze7",1,"e","checked","L",179,4.5505,4.73625,-9.6245,-18.8895,-13.99375,-23.95925,-0.18525,14.36025,23.44025,18.5445,28.51,8.63175,12.438,20.91325,-0.671110960160439,23.5265,26.081,26.7765,30.5065,0.12025,0.04325,134.08125,645.15425,2105.6765
"f5","bdze7",3,"e","checked","L",141,1.6865,-7.06175,-18.21675,-27.8675,-25.55825,-12.685,8.748,11.155,29.55375,27.2445,14.37125,7.249,11.046,15.3985,-1.40340290437354,22.11775,28.81775,31.26725,35.734,0.1755,0.05025,173.748,639.88725,2048.4485
"f5","bedzjw",1,"e","modal","H",136,2.11375,-0.30775,-1.2235,-1.64675,-5.761,-2.46925,2.4215,0.9155,3.7605,7.87475,4.583,1.82475,23.1995,24.12575,-0.173277479831008,31.61325,45.38925,45.80825,43.78875,0.41775,0.02675,173.97425,364.498,2425.80925
"f5","bedzjw",2,"e","modal","H",111,2.21125,3.75425,-4.05325,-8.27725,-10.00675,-5.7315,-1.543,7.8075,10.4885,12.21825,7.943,8.81025,13.78325,28.33975,-0.259439948774615,39.334,52.70875,53.87525,52.726,0.78975,0.027,173.07925,403.13925,2284.292
"f5","bedzjw",3,"e","modal","H",113,0.26975,-0.642,-1.55025,-5.77325,-19.59825,1.11975,0.912,0.9085,6.043,19.86825,-0.85,16.7335,10.033,23.7505,-0.549750891680639,38.2,49.381,51.055,50.8115,0.655,0.04425,163.7295,366.80375,2190.2755
"f5","behb",1,"e","breathy","L",178,5.22375,-2.45375,4.54325,-10.82,-1.78225,-3.41775,7.67775,-6.997,16.04375,7.00625,8.6415,11.1625,19.916,26.062,-0.715005613277005,46.165,47.46175,46.68,48.33675,0.669,0.049,145.5995,434.025,2006.289
"f5","behb",3,"e","breathy","L",165,3.249,-1.89725,2.7685,-21.3885,-8.27825,-12.4205,5.14625,-4.6655,24.6375,11.527,15.66925,17.9925,18.98175,21.63625,-1.12638880300353,38.43275,45.01375,44.92,45.76225,0,0.05325,151.2605,302.06325,2049.75475
"f5","behche7",1,"e","breathy","L",161,2.131,1.00475,-8.647,-22.74475,-17.859,-6.58425,1.1265,9.652,24.87575,19.99,8.71575,11.01725,16.5625,20.68275,-1.08884239126002,34.4885,40.06725,39.87175,42.34575,0.50375,0.049,145.1765,594.3855,2080.62375
"f5","behche7",1,"e","checked","L",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31202537996544,0,0,0,0,0.63425,0.0495,147.615,286.70425,2229.76125
"f5","behche7",2,"e","breathy","L",107,3.21975,-1.2475,-2.58775,-21.69925,-14.584,-9.5065,4.46675,1.34025,24.91875,17.8035,12.72575,14.87925,19.902,21.93275,-1.16749108729376,44.624,51.74875,50.57975,50.91125,0.60525,0.067,146.62425,339.58625,2046.021
"f5","behche7",2,"e","checked","L",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5016894462104,0,0,0,0,0.8585,0.067,146.05525,280.175,2081.65125
"f5","behche7",3,"e","breathy","L",135,5.62575,-5.30025,-21.2485,-30.665,-34.55325,-14.56825,10.926,15.94825,36.29075,40.179,20.194,14.0785,2.96125,15.88225,-1.29030613027221,29.99225,39.54875,42.4925,44.125,0,0.06725,146.45375,655.8475,2120.51375
"f5","behche7",3,"e","checked","L",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78914663468511,0,0,0,0,0.33075,0.01475,206.89575,334.15375,2299.374
"f5","behl",1,"e","breathy","L",128,5.9655,2.65,-0.1435,-15.02825,-5.15175,-15.98125,3.31575,2.7935,20.99375,11.1175,21.947,11.136,18.673,26.76675,-0.534989135282592,32.7485,39.4175,41.66475,44.753,0.3055,0.045,151.947,490.859,2055.10125
"f5","behlhe7",1,"e","checked","L",84,-2.73675,-10.8865,-14.49275,-23.39075,-21.19075,-26.74375,8.15,3.60625,20.654,18.45375,24.00725,7.9905,16.14075,16.15025,-1.55284196865778,16.5705,30.3425,34.25575,35.744,0.17475,0.02375,175.52025,473.67675,2401.7005
"f5","behlhe7",2,"e","checked","L",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92081875395238,0,0,0,0,0.31325,0.06575,159.396,369.497,2335.781
"f5","behlhe7",3,"e","breathy","L",209,0.0265,-7.3675,3.5785,-9.90625,-11.993,-3.318,7.39425,-10.946,9.93275,12.0195,3.3445,18.4925,22.2685,21.67375,-1.19722627470802,40.7695,46.77225,46.75575,47.5105,0.68125,0.04,140.77625,305.8775,2039.7175
"f5","behlhe7",3,"e","checked","L",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98927613460823,0,0,0,0,0.49125,0.018,145.88225,411.81675,2311.052
"f5","beht",3,"e","breathy","L",96,3.56625,-5.351,-20.98375,-25.70775,-26.33125,-8.029,8.9175,15.633,29.27425,29.89775,11.5955,3.928,13.18475,21.58175,-1.33021838479146,38.44625,44.169,45.337,46.5855,0,0.067,151.2275,605.8715,1994.018
"f5","bel",1,"e","modal","F",185,5.21775,-0.0982500000000001,1.45125,-0.23975,1.2375,-4.19625,5.31575,-1.5495,5.45725,3.9805,9.41425,1.58725,22.79725,24.19925,0.0709609158009338,32.0385,43.8735,45.3325,42.8315,0.4185,0.05975,194.17625,392.0825,2544.92375
"f5","bel",2,"e","modal","F",145,3.665,0.66425,0.78025,0.56125,1.20875,1.24825,3.00075,-0.116,3.10375,2.456,2.4165,1.60875,25.62125,27.185,-0.0075569475078732,36.70375,51.676,53.24875,50.7145,0.346,0.04975,176.80125,354.5775,2601.77325
"f5","bel",3,"e","modal","F",150,2.25675,-0.767,-0.44375,-0.79875,-7.35025,-7.881,3.02375,-0.3235,3.0555,9.60675,10.13775,3.93725,22.151,24.0395,-0.11690664142431,34.6725,49.4995,51.79525,48.3345,0.3365,0.03825,176.744,355.36775,2578.18975
"f5","bene7",1,"e","checked","H",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06173051653709,0,0,0,0,0.66075,0.02625,155.82125,378.42175,2425.98625
"f5","bene7",1,"e","modal","M",95,3.2625,-2.3285,0.43525,-3.49725,-8.10025,-11.885,5.591,-2.76375,6.7595,11.3625,15.14725,9.2775,22.5435,23.57575,-0.531652669587843,31.54375,45.8655,49.02175,47.62825,0.6285,0.063,156.8045,328.06275,2456.1205
"f5","bene7",2,"e","checked","H",53,-0.79325,-7.85775,-5.3445,-8.7165,-14.565,-21.849,7.0645,-2.51325,7.92325,13.7715,21.0555,9.08675,22.994,22.719,-1.06173051653709,35.122,50.514,53.244,53.789,0.64825,0.04875,161.12125,335.79775,2409.36675
"f5","bene7",2,"e","modal","M",95,5.13375,-2.07025,2.10325,-2.3085,-3.78725,-12.95925,7.204,-4.17375,7.4425,8.92125,18.093,9.60925,25.18575,21.19225,-0.475603877896158,28.49575,44.487,45.7695,44.31,0.65875,0.0465,152.1575,311.05025,2498.00025
"f5","bene7",3,"e","checked","H",48,-5.17525,-9.2995,-10.203,-14.05775,-19.24925,-9.70825,4.12425,0.904,8.8825,14.07375,4.533,4.56375,24.48375,13.514,-1.42887372291569,13.24,32.384,39.466,43.235,0.66375,0.0645,173.05225,289.34375,2466.13275
"f5","bene7",3,"e","modal","M",111,5.454,-0.76,2.85175,-0.8495,-4.8165,-14.3525,6.214,-3.61175,6.30325,10.27075,19.8065,10.911,23.30125,21.79875,-0.388807939131566,29.236,45.27575,46.5165,44.195,0.556,0.047,153.22525,303.8735,2445.39175
"f5","botey",1,"e","modal","H",122,-1.07475,-2.79625,-2.53975,-3.9895,-10.17925,0.737,1.722,-0.2565,2.9145,9.10475,-1.8115,2.87325,18.33675,22.5915,-0.559484478887772,30.1125,43.8875,47.5005,46.17625,0.43225,0.0385,165.652,347.50125,2659.5235
"f5","botey",2,"e","modal","H",132,-0.47725,-3.824,-4.13875,-7.45975,-23.9755,-8.6445,3.34675,0.31475,6.9825,23.49825,8.1675,17.32825,9.91475,21.0575,-0.840132152907433,30.54625,44.343,48.73425,47.60325,0.63725,0.0305,156.301,341.4175,1874.71775
"f5","da7abep",2,"e","modal","L",92,-2.81225,3.55675,-9.1105,-19.36875,-17.91075,-28.0825,-6.36925,12.6675,16.5565,15.098,25.26975,13.43775,13.359,18.37225,-0.924453038607469,16.9955,22.2735,25.20425,30.48025,0.4105,0.032,108.1315,636.136,1966.74825
"f5","deh",1,"e","breathy","L",185,3.5325,-0.81375,3.40275,-1.02975,-7.389,-9.60775,4.34625,-4.21675,4.562,10.9215,13.14,8.309,25.0455,24.05325,-0.477229841914103,31.56875,45.9255,49.97525,48.50675,0.45375,0.04225,153.61475,305.305,2588.23225
"f5","deh",2,"e","breathy","L",170,5.35975,-0.85575,1.3245,-1.11625,-16.60275,-14.167,6.21525,-2.18,6.476,21.9625,19.52675,12.01825,22.2545,21.35325,-0.498256270372006,27.8145,46.175,50.724,49.03725,0.5325,0.04425,149.15475,292.71325,2306.1515
"f5","deh",3,"e","breathy","L",203,3.18375,-3.3105,-2.07725,-3.64075,-23.2465,-16.34675,6.49425,-1.2335,6.8245,26.4305,19.53075,18.37025,14.929,17.06125,-0.827543025599413,26.8505,44.4165,50.17925,49.38825,0.5885,0.05125,145.15275,285.49125,2112.55675
"f5","lhe7ej",1,"e","rearticulated","F",185,4.14875,-0.48825,-0.292,-12.47025,-11.61325,-18.095,4.637,-0.19625,16.619,15.76225,22.24375,12.045,21.94675,25.85525,-0.779238346024858,46.99875,56.687,56.92525,53.007,0.38425,0.0545,153.08625,423.07175,2457.46525
"f5","lhe7ej",2,"e","rearticulated","F",166,6.9175,-3.0215,5.21025,-3.937,-11.0685,-14.994,9.93875,-8.23175,10.85425,17.98575,21.91125,12.02825,26.685,22.484,-0.628470367900706,33.21725,48.7995,51.58475,48.76075,0.85425,0.045,146.3075,303.627,2559.905
"f5","lhe7ej",3,"e","rearticulated","F",153,5.73625,-1.786,4.504,-4.2205,-7.74575,-14.3705,7.52175,-6.29025,9.95675,13.482,20.107,11.08675,27.46775,22.922,-0.674689628288939,35.197,50.0105,52.08225,48.483,0.63125,0.04125,143.793,317.12575,2590.68
"f5","pyine",1,"e","modal","M",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.959595471085841,0,0,0,0,0.61325,0.04575,171.7555,349.24675,2358.5015
"f5","pyine",2,"e","modal","M",70,-2.65275,-14.11325,-13.138,-16.6925,-23.438,-12.72275,11.4605,-0.97525,14.03975,20.7855,10.07025,6.49375,22.66325,17.87325,-1.56863623584101,25.17825,42.81375,47.2535,49.746,0,0.03675,163.56925,296.35075,2374.4105
"f5","pyine",3,"e","modal","M",54,-2.24875,-16.34825,-11.8405,-16.45275,-23.26225,-18.94175,14.09925,-4.5075,14.20375,21.0135,16.693,8.994,21.8065,17.889,-1.65266998468305,34.249,48.281,51.658,52.641,0,0.0625,159.37375,320.14475,2369.249
"f5","rbej",1,"e","modal","L",121,0.05775,-0.4245,-2.16975,-2.98175,-13.844,-14.44125,0.4825,1.74525,3.0395,13.90175,14.499,9.93725,11.37125,26.36375,-0.406160338918729,34.84025,49.10275,51.6785,51.26525,0.4755,0.035,165.59025,350.967,2330.908
"f5","rbej",2,"e","modal","L",138,5.696,-1.36225,-0.0835,-4.5975,-13.951,-7.19,7.05825,-1.27875,10.2935,19.647,12.88575,12.843,16.25125,26.01375,-0.562645872151825,40.9155,54.43575,57.07025,55.34175,0.639,0.06725,152.12025,332.9835,2368.07
"f5","rbej",3,"e","modal","L",122,6.30275,-2.3455,0.92475,-3.02575,-14.14925,-11.421,8.64825,-3.27025,9.3285,20.452,17.72375,10.316,21.996,23.67425,-0.550136075281856,34.5765,50.67325,53.96475,52.587,0.83025,0.052,150.4655,313.86525,2479.51375
"f5","rmedzw",1,"e","modal","H",126,4.18775,-2.82175,-1.4815,-4.39675,-9.182,-3.84275,7.0095,-1.3405,8.5845,13.36925,8.03,6.789,24.09975,23.0325,-0.342705064019928,32.85475,45.06725,47.0725,49.144,0.71125,0.04825,175.66025,363.095,2381.938
"f5","rmedzw",2,"e","modal","H",122,2.36875,-1.846,1.3195,-2.85625,-12.969,-14.823,4.215,-3.1655,5.22525,15.338,17.19175,14.053,18.3815,22.7855,-0.402579076465606,36.862,51.07,52.6725,51.75075,0.5745,0.0545,165.956,337.08525,2317.0565
"f5","rmedzw",3,"e","modal","H",105,0.976,-4.57575,-3.57625,-5.1795,-12.78275,-20.664,5.5515,-0.99925,6.1555,13.7585,21.63975,10.23375,21.6585,20.17425,-0.785156151952302,31.1415,44.8485,47.61225,48.17475,0.60125,0.05,160.9055,317.9725,2346.3845
"f5","xche",1,"e","modal","H",160,-0.73875,0.31225,-3.998,-7.82325,-7.01525,-3.30725,-1.051,4.31,7.0845,6.2765,2.5685,2.777,20.7125,17.89125,-0.529810093714448,18.10175,31.216,33.62125,34.89775,0.42025,0.0405,143.64425,394.598,2405.741
"f5","xche",2,"e","modal","H",126,-1.49225,-4.1905,-3.56975,-6.142,-12.43375,-5.28075,2.69825,-0.6205,4.65,10.9415,3.7885,5.67675,21.6655,18.2115,-0.791155710659262,22.01225,36.5825,40.20475,41.70775,0.43075,0.042,158.27975,341.32175,2479.31275
"f5","xche",3,"e","modal","H",139,-1.81175,-4.901,-5.003,-10.8415,-14.117,-0.8885,3.08925,0.102,9.02975,12.3055,-0.923,5.98725,21.73425,17.53025,-0.993533957750768,16.09075,32.3165,35.41,36.84975,0.3085,0.039,136.96975,358.305,2387.014
"f5","xwe",1,"e","modal","L",163,5.9985,-2.3465,1.1,-4.2215,-18.5425,-8.74525,8.34475,-3.44625,10.2195,24.541,14.74375,7.48125,26.462,18.7845,-0.778585762157661,27.56875,40.066,44.06925,44.07975,0.4875,0.051,146.6915,266.009,1808.798
"f5","xwe",3,"e","modal","L",89,6.84325,-4.90875,-1.93325,-6.59725,-24.1715,-11.49425,11.752,-2.9755,13.44075,31.015,18.33775,11.01375,21.17275,17.55625,-0.802719441874381,23.76275,38.648,44.888,45.43375,0,0.0465,145.36325,286.387,1647.027
"f5","yej",1,"e","modal","L",135,6.0215,-1.864,2.2015,-9.24325,-7.66525,-10.99625,7.88525,-4.0655,15.26425,13.6865,17.0175,10.2765,20.94825,23.4345,-0.68507994400758,34.635,46.99025,50.71025,47.6095,0.456,0.0665,151.57025,369.89625,2482.297
"f5","yej",2,"e","modal","L",143,4.486,-5.7845,-0.77925,-7.885,-21.25675,-13.928,10.2705,-5.00525,12.371,25.74275,18.41425,17.06075,14.26325,21.985,-0.843905369360572,33.23225,49.6705,52.15375,50.15425,0.3105,0.047,150.481,316.58025,2241.69175
"f5","yej",3,"e","modal","L",119,3.6925,-6.22925,-0.59875,-9.42775,-21.08725,-16.04625,9.92225,-5.6305,13.1205,24.78,19.739,15.2725,16.01625,18.492,-1.00108709564121,28.146,44.41625,47.84625,47.42425,0.0745,0.05475,150.80725,270.26075,2288.52425
"f5","yell",1,"e","modal","F",160,2.81375,-2.401,-2.362,-2.89025,-21.12675,-5.29675,5.2145,-0.039,5.704,23.94075,8.11025,11.553,13.923,21.24225,-0.356054087251933,29.9875,46.57025,48.63475,45.001,0.4235,0.03325,173.27225,355.30525,1926.2125
"f5","yet",1,"e","modal","L",50,3.474,-4.70275,1.013,-4.77825,-9.9765,-10.51525,8.1775,-5.7165,8.25275,13.4505,13.99,7.5845,20.588,0,-0.724688645458188,0,0,0,0,0.6805,0.0395,153.7545,311.902,2598.2165
"f5","yet",2,"e","modal","L",61,1.774,-4.62,-1.833,-4.704,-10.87275,-21.22725,6.39425,-2.78725,6.47775,12.6465,23.00125,7.3435,19.8905,19.9465,-0.775985188627136,33.06975,49.0735,50.971,47.01225,0.5885,0.05675,153.451,311.213,2668.27875
"f5","yet",3,"e","modal","L",49,3.037,-4.25475,-2.1795,-4.28325,-13.6635,-2.9855,7.2925,-2.0755,7.32,16.70125,6.02325,4.04675,22.74825,0,-0.774690718274137,0,0,0,0,0.59,0.05125,151.46975,302.23275,2762.5345
"f5","ze7e",1,"e","rearticulated","F",107,3.05975,-2.5985,2.77375,-2.712,-12.337,-14.301,5.658,-5.37225,5.77175,15.39675,17.36075,11.29,18.2105,21.922,-0.605986336842687,28.487,43.23675,46.1165,45.25025,0.5495,0.04325,150.7605,307.27125,2571.033
"f5","ze7e",3,"e","rearticulated","F",79,2.4775,-4.8865,-2.007,-6.43875,-15.62225,-18.9595,7.36425,-2.87975,8.91675,18.0995,21.43675,7.429,23.001,14.249,-0.872085705628407,12.8385,31.91025,37.312,38.0245,0.50275,0.03225,135.92,316.01675,2644.289
"f6","bdze7",1,"e","checked","L",74,0.88,-4.073,-6.5795,-25.4565,-18.7385,-14.4065,4.953,2.50625,26.3365,19.61825,15.2865,12.571,20.44775,15.56575,-1.15645578805436,24.5445,34.65325,36.82275,38.2545,0.396,0.079,162.028,484.18525,2178.05875
"f6","bdze7",2,"e","checked","L",128,-2.50625,-11.47175,-7.43875,-25.73775,-22.284,-17.79175,8.96525,-4.03275,23.231,19.7775,15.28525,14.35775,21.24375,16.088,-1.80271944187438,31.862,41.062,42.91725,43.83225,0,0.06225,164.12775,449.5955,2194.19825
"f6","bdze7",3,"e","checked","L",97,-10.15125,-9.49025,-6.97875,-25.4795,-20.2335,-13.57975,-0.66175,-2.51075,15.328,10.08225,3.428,13.80275,15.70275,13.96125,-1.54515513999149,17.74275,22.50775,26.6935,29.58225,0.26675,0.02925,164.65675,436.167,2133.3675
"f6","bedzjw",1,"e","modal","H",108,0.90725,-9.033,-7.67675,-9.118,-20.7955,-17.53025,9.9405,-1.356,10.0255,21.70275,18.43775,11.13775,17.297,19.70125,-0.652182287291088,32.2965,47.52375,50.30275,49.34725,0.594,0.05775,196.03725,396.2935,2326.8805
"f6","bedzjw",2,"e","modal","H",119,1.79175,-11.65525,-7.993,-11.8475,-23.249,-14.735,13.447,-3.662,13.6395,25.04075,16.52725,14.1425,15.92375,17.8055,-0.864867348623225,28.08425,40.816,44.5205,44.14475,0.6005,0.08025,195.2245,390.248,2154.3355
"f6","bedzjw",3,"e","modal","H",99,-2.39425,-8.68225,-7.58925,-9.10075,-19.12475,-15.951,6.288,-1.09325,6.70675,16.73075,13.5565,11.25525,16.7495,17.89875,-0.804792450497246,27.80375,41.526,44.648,44.42975,0.52275,0.06675,188.0145,386.0295,2288.1205
"f6","behb",1,"e","breathy","L",108,0.45525,-8.034,-25.5595,-29.21775,-32.96325,-28.29275,8.48875,17.5255,29.673,33.41825,28.74775,11.02525,5.20175,15.254,-1.60642479673041,25.65775,32.31325,35.68925,37.629,0.2535,0.0445,160.17925,640.55775,2106.25925
"f6","behb",2,"e","breathy","L",90,-1.48775,-3.51075,-20.42425,-24.03075,-30.791,-23.8915,2.02275,16.91375,22.543,29.30325,22.40325,11.887,7.35425,18.68775,-1.4145392704915,27.93525,32.947,37.89375,40.822,0.531,0.04,157.98225,621.69,2006.6025
"f6","behb",3,"e","breathy","L",81,0.487,-3.6935,-24.18275,-24.59875,-33.2405,-27.47575,4.18075,20.489,25.086,33.72775,27.963,9.60775,6.45225,18.2825,-1.40066286700751,24.55425,30.3575,35.5025,38.04475,0.62075,0.071,158.3835,638.76175,2043.88325
"f6","behche7",1,"e","breathy","L",91,-1.1995,-0.558,5.096,-5.22125,-11.359,-11.242,-0.64175,-5.65425,4.0215,10.15975,10.0425,19.89475,24.67175,14.33075,-1.33254704711005,26.86425,36.2445,38.1085,40.48225,0,0.092,169.338,223.74775,2011.60225
"f6","behche7",1,"e","checked","L",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75696195131371,0,0,0,0,0.28175,0.05825,210.112,338.58675,2253.01875
"f6","behche7",2,"e","breathy","L",62,-5.96425,-6.00225,1.11075,-8.117,-12.61525,-13.16875,0.03825,-7.11275,2.153,6.651,7.2045,15.04575,29.95725,14.59375,-1.86169730183372,32.9315,43.375,44.663,45.67775,0,0.087,166.14125,202.34125,2134.78775
"f6","behche7",3,"e","breathy","L",53,-9.0385,-11.04025,-6.18025,-19.53025,-21.0885,-17.5645,2.002,-4.86,10.4915,12.05,8.52525,18.286,22.33775,16.1985,-2.18708664335714,33.191,45.1285,47.08475,48.40525,0,0.09075,170.348,228.42375,2063.17575
"f6","behche7",3,"e","checked","L",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52287874528034,0,0,0,0,0,0.07875,212.14725,306.212,2183.1005
"f6","behl",1,"e","breathy","L",86,1.2585,-0.2805,-10.0105,-14.38,-12.90675,-18.16675,1.5385,9.73,15.63825,14.16475,19.42525,9.83425,13.58225,19.6045,-0.723538195826756,27.74025,33.36475,35.56,37.766,0.234,0.03725,160.33775,626.31175,2081.99075
"f6","behl",2,"e","breathy","L",79,-5.48,-6.91075,-18.286,-25.19625,-23.67,-35.3115,1.43075,11.375,19.7165,18.19025,29.8315,12.80725,12.504,19.7925,-1.63357704277403,26.1935,34.114,38.0995,41.40875,0.37275,0.0285,158.4525,592.604,2054.85025
"f6","behl",3,"e","breathy","L",92,-5.6825,-6.757,-11.39225,-25.926,-20.1335,-22.0125,1.07425,4.63575,20.2435,14.45075,16.32975,11.01725,18.5335,18.32825,-1.61978875828839,31.18475,37.945,39.057,40.835,0.4885,0.02475,162.12125,546.80325,1995.04225
