"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe"
"f8","da7abep",3,"e","modal","L",86,0.8575,-4.35275,-1.0675,-13.97975,-16.07925,-7.7,5.21025,-3.28525,14.83725,16.9365,8.55775,5.1685,24.10825,16.13875,-1.36906388093581,27.69175,38.48775,38.858,39.906,0,0.065,145.30475,207.7605,1856.2105,-0.207365846715029,0.00566605826080529,0.753386660738523,-0.158650902819422,0.287990164990274,0.79802426252921,-0.223959254988238,-0.706294452570023,-0.31305759304616,0.736700278049256,0.0350709073279278,-0.417210784853408,-0.874709211375176,-1.18175120199894,-0.31840492836151,-0.330165787247622,-0.596610840745547,-0.545511070166579,-0.652791828887724,-1.2520091932369,-0.774843075809126,0.750200588003333
"f8","lhe7ej",1,"e","rearticulated","F",148,-3.57825,-8.483,-11.278,-18.6985,-23.12875,-19.93025,4.905,2.7945,15.12025,19.55075,16.352,10.4705,7.2015,18.54725,-1.18045606445813,12.605,25.34225,32.0385,32.47,0.168,0.0265,154.303,499.32675,2535.66775,-1.19169893886595,-0.81743420856125,-0.932823953562045,-0.793338505897112,-0.647466358135137,-0.890152397760574,-0.294957593580238,0.240886421767979,0.441158539338458,-1.18281442836469,0.0755688613972342,-0.0659368848106081,0.140496726060716,-0.664072739585258,-2.0696880019124,-1.58155150474348,-1.23872392313962,-1.32650230924815,-0.052514495601702,-0.631865187580989,0.978008374473342,0.301911555419708
"f8","lhe7ej",2,"e","rearticulated","F",140,-7.98825,-9.7155,-13.2685,-18.30525,-21.7885,-21.568,1.727,3.55325,10.3165,13.80025,13.5795,3.44175,13.923,19.03075,-1.18541948398968,15.22125,26.82225,32.45,32.62675,0.2675,0.023,140.25075,505.42025,2650.67075,-2.17031787284229,-1.06305398432741,-1.26154460659229,-0.740445070154531,-0.469617488694917,-1.11621575095365,-1.03413112362241,0.359094158665707,-0.558689940574478,-0.419686204480068,-0.611858866024783,-0.838625251338721,-0.220623133007316,-0.677696010557758,-1.76599142437399,-1.44066292219478,-1.19997774916716,-1.31003910635331,0.067989590196012,-0.264577517564545,0.751833993791733,0.232204256771988
"f8","lhe7ej",3,"e","rearticulated","F",143,-11.10075,-13.77075,-18.9695,-25.84575,-28.247,-25.07275,2.67025,5.199,14.74525,17.1465,13.972,3.606,12.7235,17.66525,-1.76955107862173,21.8855,32.29575,36.88725,36.692,0.11175,0.01525,143.9,510.3225,2584.36675,-2.86100980753648,-1.87120781449027,-2.20303490698184,-1.75466745341436,-1.32664932848575,-1.59998649563594,-0.814739861126414,0.615490050592475,-0.535325172610657,-0.55587192263072,0.0219054946976229,-0.388993315594925,-0.169499762517072,-2.28098240347434,-0.992399482908038,-0.919613154235133,-0.782173471015817,-0.883072372265578,-0.272337874450891,-0.839502689474708,0.836649386547336,0.032522421409827
"f8","llume",1,"e","modal","H",103,5.449,-6.507,-3.9875,-8.28825,-15.60775,-12.78175,11.956,-2.5195,13.7365,21.0565,18.23075,8.9215,14.01975,20.525,-0.761326756716156,39.08975,54.199,52.77475,50.67575,0.34675,0.077,179.177,332.09325,2316.5035,0.811529580802515,-0.423645424046903,0.271163949435682,0.606874817533779,0.350557403894258,0.0965756622612177,1.34504006542774,-0.586996166534524,0.220811351661398,-0.408701654058163,-0.12244896172433,0.136389088217773,0.385205088630261,0.486326112575022,1.00468483400169,1.16546647124439,0.713767814494229,0.585618622826793,0.440405785032068,0.0279606517701614,-0.294222516860707,0.835741636823813
"f8","llume",2,"e","modal","H",118,1.394,-5.49975,-1.95375,-11.0265,-23.57875,-17.82825,6.8935,-3.546,12.4205,24.97275,19.222,18.66025,11.78325,16.68075,-1.19551981089401,36.90375,51.96375,53.768,53.6785,0.37225,0.087,168.60225,299.1805,2324.1955,-0.0883116385340068,-0.222914779713868,0.607027113515186,0.238571065665703,-0.707180584024411,-0.60000727890126,0.167549191973212,-0.74691740795201,1.606160721571,-0.66262358706686,-0.310771603262166,0.662611297663163,0.514316021110401,-0.705418730640919,0.750932051011168,0.952681873851165,0.807290626883393,0.90099267381552,-0.517707621023484,0.122089652628647,0.129854446917309,0.897509923503829
"f8","llume",3,"e","modal","H",78,-1.858,-9.784,-7.1325,-10.61,-26.198,-17.942,7.926,-2.65125,8.752,24.34,16.08375,17.434,10.27975,16.87075,-1.35408672496616,39.187,51.88825,54.27825,52.7685,0.69675,0.076,159.95625,309.42,2348.4545,-0.809959886445812,-1.07670506314281,-0.248216333799741,0.294591703902918,-1.05475055326992,-0.61570851927721,0.407699182460482,-0.607521859234723,1.43172512512878,-0.833324068300295,-0.835742431895561,0.577589375409331,0.105556995782988,-1.14064287882073,1.01597369866126,0.945494652241418,0.855334941025423,0.805416822878965,-0.470353378414248,1.31992733021997,-1.00101745649073,0.829134370768365
"f8","pyine",1,"e","modal","M",87,5.21975,-5.998,-7.00175,-7.748,-19.683,-11.45775,11.2175,1.004,12.96775,24.90275,16.67775,7.88225,21.84325,20.4955,-0.868862726221393,42.06925,57.098,58.26525,55.89275,0.354,0.063,174.5945,332.753,2380.7935,0.760656929869618,-0.322208940586476,-0.226623655887808,0.679540243242435,-0.190221260672993,0.279331198593155,1.17327176714702,-0.0380604684005627,0.072976739141459,0.479542586001548,-0.232458863458534,0.653205474577003,0.182925867301982,0.191168380582379,1.3505477877621,1.44143674206105,1.23074440792258,1.13355182539384,0.433053415784844,0.0547228186809072,-0.746571278223925,0.734443775102844
"f8","pyine",2,"e","modal","M",86,0.84825,-9.11575,-9.652,-10.4285,-25.67475,-16.715,9.9635,0.5365,11.2765,26.523,17.563,8.2495,18.00575,15.021,-1.22366209037982,34.41,52.076,54.179,53.10675,0.8865,0.0735,167.3165,318.855,2411.01,-0.209418505476771,-0.943532312509353,-0.664298567062587,0.319004058861032,-0.985316178388673,-0.446342172540588,0.881602916715022,-0.110893571530299,0.125218511042299,0.0438504697838529,-0.474480647273779,0.870916686796318,0.29823023348412,-0.78266182822356,0.461455380113359,0.963367511277579,0.845989721665117,0.840942681757305,-0.931371853500742,2.02035783660811,-0.774843075809126,0.812233298141139
"f8","pyine",3,"e","modal","M",72,-0.778,-10.20725,-10.10675,-10.8505,-24.257,-17.91525,9.4295,-0.1,10.07275,23.4795,17.13725,8.9615,18.8115,18.3105,-1.33960890159753,33.977,50.7605,53.71175,53.135,0.68925,0.07475,161.09975,311.44875,2383.85675,-0.570298106696504,-1.16105278735622,-0.739398148557438,0.262243652291753,-0.797183192267522,-0.612016139672316,0.757399434952115,-0.210055646700518,0.226501401698249,0.135331622263959,-0.646740054379531,0.461964935900168,0.242776029697568,-1.10090509127547,0.411192363171504,0.838138504289195,0.801994217926041,0.843909734272644,-0.111520374221367,1.29224232996747,-1.17064824200194,0.820753561516486
"f8","rbej",1,"e","modal","L",164,5.724,-0.4195,3.055,-1.81,-0.126,-3.41625,6.14375,-3.47475,7.534,5.85,9.1405,6.3785,13.78125,25.32825,-0.274088367704952,35.556,52.1295,54.11425,49.42725,0.6225,0.0415,169.627,355.4055,2707.18875,0.87255457101646,0.789507018124699,1.4341959509255,1.47822103520542,2.40495899647484,1.38932262262131,-0.00683575269296798,-0.735817175656836,-0.140933579431413,-0.435779848121465,-1.0100410469359,-1.90689160834944,-0.798805659392526,1.82366633930996,0.594484057746999,0.968460443146737,0.83989296646532,0.454490655909991,1.63753349983634,1.04584582772026,1.43035713583656,0.52481879208493
"f8","rbej",2,"e","modal","L",147,3.443,-1.849,-1.43175,-3.508,-8.2,-9.25325,5.29175,-0.41725,6.95075,11.643,12.69575,6.118,12.8495,25.056,-0.531652669587843,42.49125,58.8345,59.68475,54.06675,0.60925,0.052,164.14375,345.556,2682.35225,0.366380015823708,0.504627935400378,0.693232680398776,1.24983437559728,1.33355308574152,0.583624687901127,-0.205003105618057,-0.25948089155166,-0.177990030296406,-0.541566461616146,-1.09350546994269,-1.12849256351901,-0.335732123251274,1.1167206025877,1.39953391512806,1.60674283908525,1.36440223041079,0.94176995307499,1.56967985483442,0.996935660607515,0.949736576888141,0.637874532296559
"f8","rbej",3,"e","modal","L",141,2.51425,-0.07975,-7.185,-15.50525,-14.688,-18.668,2.59425,7.1055,18.0195,17.20225,21.1825,4.4205,17.06675,22.3675,-0.846947724932891,38.01925,55.646,58.67875,54.7355,0.16375,0.05425,153.952,376.588,2671.401,0.160281980692069,0.857214376190868,-0.256886433917344,-0.363835737467373,0.472606646697946,-0.715920391918438,-0.832416761152595,0.91250889790123,-0.419461528735276,-0.0627592753961908,0.490458237140827,-0.381502249351304,0.769672372310717,0.251319250162952,0.880420262093476,1.3032136191822,1.26967889865796,1.0120077006726,0.899617321913735,-0.647553354390737,0.780105791376934,0.659163991729793
"f8","rmedzw",1,"e","modal","H",106,5.6385,-0.53925,-0.00750000000000001,-0.5605,-14.713,-7.598,6.178,-0.53175,6.19875,20.3515,13.2365,8.68225,15.83575,22.087,-0.0682879329432443,42.1865,55.414,56.365,52.3905,0.45375,0.04425,189.913,381.20125,2397.4055,0.853581346786306,0.765642540925512,0.92844011073202,1.64628294991706,0.469289189704097,0.812103616536655,0.00113048185830469,-0.277319159590922,0.186777739878482,-0.202521358800486,-1.20111840796431,0.0416590128500104,-0.265299097537645,2.38853398170758,1.36415826983238,1.28112838191781,1.05181994354552,0.765716084797626,0.829707505851152,0.422933322039102,-0.209407124105104,0.556923984361929
"f8","rmedzw",2,"e","modal","H",117,3.6055,-2.334,-1.1975,-2.44425,-14.7525,-11.779,5.93975,-1.13675,6.05,18.358,15.3845,8.334,16.36,23.6795,-0.20342566678957,45.9195,58.95975,60.476,57.478,0.56625,0.03925,191.20925,380.4495,2450.80325,0.402440237313766,0.407974311670895,0.731917841399698,1.39291229618512,0.464047607653817,0.234988135113823,-0.0542842738158767,-0.37157376364117,0.137238741745146,-0.143000422793417,-1.22240487675516,-0.226205391753727,0.0144792459350814,2.01761672293153,1.79748815954126,1.61866601135837,1.43890504974422,1.30004810857755,1.2266108287733,0.838208325826539,0.101582649332108,0.496965980323356
"f8","rmedzw",3,"e","modal","H",97,5.66525,-1.86625,-2.90575,-5.36175,-16.716,-12.39175,7.53125,1.0395,11.02675,22.38125,18.057,8.1915,13.875,21.41525,-0.532761979212433,37.1515,51.8985,53.72725,52.29775,0.46975,0.0745,181.3465,325.5785,2409.75975,0.859517414016208,0.501190254968762,0.449809298049328,1.00049882185841,0.203494535356952,0.150408486407332,0.315883968179756,-0.0325298263447217,0.116967938488864,-0.425135903914192,-0.51022044949572,0.314394290123366,0.362574042457828,1.11367584171022,0.77969108668633,0.946470400870555,0.803453672838733,0.755974699990632,0.662285334941921,0.481994655911093,-0.463853302371914,0.819060812819119
"f8","xche",1,"e","modal","H",92,2.009,-0.31675,-1.5485,-2.403,-9.55525,-9.2,2.32575,1.232,4.412,11.5645,11.20925,5.62325,15.3765,21.9245,-0.154281982033341,34.15675,47.96475,49.9155,46.075,0.43875,0.03575,191.195,413.55675,2537.10775,0.0481624304899047,0.809983636347801,0.67395202918487,1.3984605586756,1.15371374210499,0.590974938890308,-0.894867388218777,-0.00253972505600667,-0.248368836689709,-0.254662493490513,-1.45680646249906,-1.13904052226564,-0.529349677986938,2.15250311118978,0.432057899650254,0.571997116005065,0.444545462293152,0.102409176457169,0.789207166777465,0.36756332153411,-0.605212290297919,0.450383334131421
"f8","xche",2,"e","modal","H",90,1.26125,-0.78925,-1.96825,-4.111,-9.4995,-9.98375,2.05025,1.179,5.37225,10.7605,11.245,6.53925,14.62775,20.44275,-0.342227292264479,28.715,43.506,46.2815,43.10675,0.36575,0.05375,176.1815,413.313,2500.04225,-0.117770065628193,0.715821085394851,0.604632514435086,1.16872886573643,1.16111167120127,0.482791667288982,-0.958946150813685,-0.0107967399562763,-0.118066690845818,-0.339672127892597,-1.31939246817026,-1.24707311885525,-0.524693218126999,1.63664305281392,-0.199625177586098,0.14754646233007,0.102373904052806,-0.209341394468579,0.419906382639384,0.0980959857431511,-0.661755885468322,0.654508904991326
"f8","xche",3,"e","modal","H",57,0.4225,-1.12025,-7.303,-12.1355,-12.19575,-14.825,1.54275,6.18275,12.558,12.61825,15.2475,4.634,15.28525,18.11825,-0.665043883863148,17.46875,32.90725,37.533,36.85125,0.41525,0.06375,161.00175,456.95475,2582.4245,-0.303896285780722,0.649857478272255,-0.276373516086431,0.0894068692549678,0.803323934414707,-0.185460024755572,-1.07698597664641,0.768751152632857,-0.389090886663583,-0.265022599185591,-0.291095035472308,-0.997449292593608,-0.00336508975195918,0.750597077088394,-1.50509966784554,-0.861401418945588,-0.721370696185409,-0.866346598351681,-0.159435390756239,0.280816987409623,-1.59472520577996,0.740409543724498
"f8","xwe",1,"e","modal","L",120,5.5525,6.23175,-3.34475,-8.577,-19.64175,-12.10425,-0.67925,9.5765,14.1295,25.1945,17.65675,13.26,7.98425,20.77525,-0.338187314462739,32.8475,44.48625,46.419,45.04425,0.2265,0.04075,153.51825,411.127,2284.672,0.834497168028491,2.11500684251794,0.377310746589757,0.568036980100416,-0.184747456633142,0.190092940104788,-1.59380271162241,1.29747274353455,0.837968403783364,-1.09394459019677,-0.0662097534231383,0.692407601511109,0.310441229620324,1.64773172101256,0.280079019901699,0.240861349521528,0.115320681504113,-0.00584885469981328,0.502776307205548,-0.415922185611522,0.186398042087711,0.515701826953093
"f8","xwe",2,"e","modal","L",116,3.412,-1.11075,-9.46525,-15.51325,-18.98175,-22.84875,4.5225,8.35475,18.925,22.3935,26.2605,7.3575,11.4435,19.029,-0.941194513324093,27.1055,43.052,48.65,46.96725,0,0.05125,150.39775,370.8035,2664.11225,0.359500835108682,0.651750693582421,-0.633457782358544,-0.364911764132193,-0.0971665919955409,-1.29300136512066,-0.383923570685691,1.10713297080994,-0.00166960477948181,-0.701197240874017,0.620037379931488,0.316040309163445,1.4310850483603,-0.00736320220274544,-0.386457338712925,0.104327937683376,0.325388030550401,0.196120773158425,0.067553432698295,-1.2520091932369,0.0733108517469069,0.630576698348676
"f8","xwe",3,"e","modal","L",98,3.3635,-3.29425,-9.35975,-16.88025,-24.59325,-20.0095,6.65775,6.06525,20.244,27.95675,23.37325,12.76425,13.5535,16.4995,-1.02571864112217,18.3215,37.95275,43.526,44.0745,0,0.04475,146.757,334.04825,2381.00775,0.348738245925495,0.216610100977625,-0.616035009741266,-0.548777820483388,-0.841802988834785,-0.901091503692829,0.112715913273576,0.750445506391693,0.76744734613914,-0.461637536582333,0.80878932840292,1.06356809893608,1.05501893002155,-0.239359528402431,-1.40611170549643,-0.381095105939212,-0.157079516071376,-0.107700152991819,-0.562881076144137,-1.2520091932369,-0.435581504786713,0.562551030160226
"f8","yej",1,"e","modal","F",132,2.19425,-7.62625,-9.19625,-11.53875,-18.61025,-17.52175,9.8205,1.56975,13.73275,20.8045,19.716,4.551,19.64025,19.4335,-0.831944696540861,31.66175,47.60875,53.27225,52.1,0.472,0.061,187.08275,419.49275,2598.2495,0.0892710829885708,-0.646696080457673,-0.58903384080359,0.169671733283919,-0.0478691810669519,-0.55770020043771,0.848342433771023,0.0500792708414661,-0.40089774049005,0.22942408905625,-0.122985595391327,0.102528125107594,0.57865983008411,0.292498586282643,0.142436127664275,0.538107700202811,0.760611609272592,0.735205332383265,0.168368122884799,0.490300155986842,0.525659613110124,0.718186663174153
"f8","yej",1,"e","modal","L",114,4.32775,-0.3,-0.52425,-7.15325,-10.95875,-3.3205,4.62775,0.22425,11.481,15.28675,7.64875,7.78775,18.03675,20.46925,-0.506541949004812,30.479,46.69825,48.41425,44.238,0.65075,0.0485,162.24275,379.911,2554.618,0.562714052521116,0.813321673868355,0.84310155386019,0.759536100605181,0.967471706470333,1.40253927111359,-0.359443390057328,-0.159539852711605,0.0595339959293982,0.0473700673350576,-0.445216224633591,-0.638885879659034,-0.993107029911818,1.18564287455018,0.00514147803845738,0.451432663438901,0.303190192120252,-0.0905280083455258,0.426511053319094,1.15012599533799,0.0167672565765047,0.602891252502837
"f8","yej",2,"e","modal","F",107,1.73625,-5.383,-6.828,-13.3095,-13.1465,-12.39425,7.119,1.44525,15.04525,14.8825,14.13,-0.53675,25.05625,17.34025,-0.816730156317195,24.2865,37.856,41.334,41.19175,0.424,0.066,188.297,383.59425,2678.3235,-0.0123632643495617,-0.19964815998105,-0.197929753117647,-0.0685000438074337,0.677161044938647,0.150063404201267,0.219998415077211,0.030683075462531,-1.12463654236478,0.844331841873198,0.0648361880573118,-0.693204507981613,-0.148920163695521,0.334258466315241,-0.713689312752393,-0.390305221048392,-0.363474688240567,-0.410470795065836,-0.353338552598268,0.313116154370868,-0.181135326519903,0.757900823555132
"f8","yej",2,"e","modal","L",113,4.44825,-0.0929999999999999,-2.25725,-8.321,-23.65375,-5.733,4.54125,2.16425,12.76925,28.10175,10.181,4.77925,14.36425,17.8185,-0.54591772926891,20.02675,31.239,35.5565,34.7145,0.53925,0.04825,161.92325,389.73425,1599.01225,0.58945409368759,0.854573839047743,0.556905677597237,0.60246983337467,-0.717132955005957,1.06953494226102,-0.3795624933766,0.142698051185056,-0.368428892467268,-0.369588707077838,-0.260864672231528,1.08305158961455,-0.663279883608834,1.07756679496803,-1.20816480101583,-1.02021045802455,-0.907474737149098,-1.09076604833925,-0.234142939293705,0.738542324917554,-0.0115045410086964,0.600298558282094
"f8","yej",3,"e","modal","F",91,4.252,-5.157,-9.63625,-14.12825,-23.3855,-16.894,9.40875,4.47925,18.3805,27.63775,21.14575,7.83925,14.31525,16.75325,-0.878604319292777,26.22025,42.85525,46.46125,46.4715,0.275,0.0765,175.3555,475.996,2345.6885,0.545904441580366,-0.154609564181332,-0.661697537027306,-0.178624647785152,-0.681536641461962,-0.47105005849483,0.752573176063387,0.503358230319474,0.066859935351844,-0.375151941916839,0.542118171483652,1.02070441944343,0.764885661825325,0.164430289781935,-0.489217929354443,0.0855983237533385,0.119298873120968,0.144052940079525,-0.499638238975222,-0.236892517312049,-0.63348408788312,0.832448660750754
"f8","yej",3,"e","modal","L",100,2.85525,-2.75875,-5.043,-11.62075,-15.76175,-17.2295,5.614,2.28425,14.47625,18.617,20.085,5.56125,20.36,20.44775,-0.894489815230026,31.21,46.277,50.18925,48.232,0.2985,0.0535,152.11975,373.68625,2653.84525,0.23595296855736,0.323327658724302,0.0968536508808362,0.158642459969509,0.330121868812151,-0.517360090548732,-0.130050723599148,0.161393179261138,-0.257188414246828,0.311141196716884,-0.0165890270148979,-0.191403846334932,0.626722310876212,0.120828814164156,0.0899965943998801,0.411331774656038,0.470321319218935,0.328955451699092,0.421152546918575,-0.150146183187562,-0.379037909616311,0.652165395112975
"f8","yell",1,"e","modal","F",125,7.04425,-4.141,-1.9375,-4.854,-6.0455,-9.10025,11.18475,-2.203,11.89825,13.08975,16.1445,4.1715,16.044,23.74275,-0.450996737974212,37.474,53.58425,55.67125,50.638,0.51625,0.05975,180.4965,367.642,2724.80275,1.16553000130722,0.0478648310952754,0.609710715932539,1.06879288924123,1.61945152947139,0.604743718912295,1.16565441878047,-0.537687766233858,-0.454882090214675,-0.178877610734731,-0.385506785285824,-0.934094355663253,0.113469721279249,1.33809975559449,0.817127167434016,1.10694535224317,0.986497566404841,0.581653800439041,1.24237480690506,0.653641657476567,0.327757030013717,0.707757463261087
"f8","yell",2,"e","modal","F",103,5.50525,-7.5825,-5.09325,-7.80775,-13.64975,-11.5605,13.08775,-2.48925,13.313,19.155,17.0655,4.742,15.10825,24.8405,-0.717264627378981,40.2675,59.281,62.805,58.56025,0.1815,0.065,178.68975,355.78075,2697.47825,0.824011965164459,-0.637977325739808,0.0885551264825594,0.671503669089557,0.610380635652476,0.26514831992389,1.60827469180447,-0.582283436332012,-0.373727751564085,-0.285118365848922,-0.183052790517091,-0.119113377472725,0.233430547321326,0.607264978163558,1.14139907927483,1.64924740132038,1.65819992017399,1.41371510272709,1.51597017440132,-0.582032187126497,-0.294222516860707,0.750200588003333
"f8","yell",3,"e","modal","F",103,1.48575,-5.4945,-8.566,-14.095,-18.979,-16.84025,6.98025,3.07175,15.581,20.46475,18.326,6.50025,14.031,22.86675,-1.13076828026902,35.89425,53.518,57.59175,54.3295,0.089,0.063,162.75425,383.085,2673.74725,-0.0679514827080818,-0.221868529147725,-0.484951353201324,-0.174152411959492,-0.0968016717262177,-0.463630791064437,0.187726442989939,0.284079957260427,-0.123614489631748,-0.40742438075329,0.141503251282156,0.0568762909144059,0.397611460704645,-0.527692942606884,0.633748412205619,1.10063868427435,1.16732873800654,0.969366167177825,1.0240468251909,-0.923480523573945,-0.294222516860707,0.734443775102844
"f8","yet",1,"e","modal","L",72,5.4955,2.49675,-3.76,-11.43725,-15.986,-13.853,2.99875,6.25675,16.93275,21.4815,19.3485,7.43825,11.081,16.70225,-0.521433504406157,25.60375,39.93125,44.0785,42.0095,0.1775,0.05375,159.32675,409.7625,2569.157,0.821848351875055,1.37067429688986,0.308734383278626,0.183323821593828,0.30036427957733,-0.0512920630375641,-0.738333786671142,0.780279814946441,0.00981718373241143,-0.742353825142138,0.334941800445354,0.193495871240892,0.530792725230187,1.14476950224204,-0.560781786039555,-0.192751821768542,-0.105057010312491,-0.324583814732464,-0.512349114622965,-0.596797520594495,-1.17064824200194,0.654508904991326
"f8","yet",2,"e","modal","L",93,4.929,1.8075,-5.236,-11.058,-14.70225,-15.5025,3.1215,7.04375,15.987,19.6315,20.4315,6.29675,14.24575,19.136,-0.588801326044446,25.71925,42.4675,47.2095,44.17825,0.04925,0.049,154.073,403.72075,2662.64725,0.69613687203433,1.23331654399183,0.0649807114008881,0.234334210672973,0.470715696211452,-0.278977302599143,-0.70978326722096,0.902888696578746,-0.152562619194228,-0.383042652555831,0.199602789628935,-0.0550865960362157,0.671854152595625,0.959862688870414,-0.54737444549271,0.0486864670754629,0.189752882051441,-0.0968034557009748,0.0942213482729697,-1.07021102491217,-0.576940492712718,0.608037587425686
"f8","yet",3,"e","modal","L",70,1.9805,-11.2685,-12.8025,-15.95775,-16.30975,-16.42275,13.2495,1.5335,17.93825,18.29025,18.40375,2.4015,22.04625,15.41875,-1.35902194264167,29.54675,47.7745,52.4985,48.69975,0,0.071,149.80775,310.61825,2668.39275,0.0418380224131869,-1.37254486608388,-1.18458714650081,-0.42469849569628,0.257403211506991,-0.406002062651609,1.64589625205756,0.0444317842351497,-0.706666804345337,0.502590273191696,0.478831174355911,-0.235308884812119,0.407738446833605,-1.15418874317381,-0.103074913518228,0.553886269498382,0.687756561614786,0.378082489364558,-0.832239485091145,-1.2520091932369,-1.22719183717234,0.794755286932214
"f8","ze7e",1,"e","rearticulated","F",180,-4.5395,-5.82725,-9.23275,-18.32825,-24.5965,-19.91075,1.28775,3.40575,13.78875,20.05675,15.3715,11.17475,10.53825,18.22325,-1.02456819149074,12.4265,28.63,34.88475,35.261,0.33075,0.024,142.081,460.5855,2489.297,-1.4050090182956,-0.288180886459035,-0.595061624694876,-0.74353864681589,-0.842234258243986,-0.887460756553268,-1.13629662805005,0.336114730405523,0.541338982799768,-0.803975166139442,-0.114971865964185,0.00205377921221165,0.0127859878041943,-0.236201849111049,-2.09040843730298,-1.26857418226073,-0.970725629897572,-1.0333680235735,-0.13326594089324,-0.0311006821018298,1.88270589719978,0.253107404595325
"f8","ze7e",2,"e","rearticulated","F",150,-8.9195,-6.1065,-12.17375,-17.90175,-19.027,-12.038,-2.813,6.0675,8.982,10.10725,3.11825,6.3135,16.068,20.3435,-1.24603413413484,15.35625,29.9525,33.717,33.90525,0.274,0.03025,145.5615,415.36475,2477.6335,-2.37697068061224,-0.343831452286784,-1.08075237604476,-0.68617297524765,-0.103171189154407,0.199237618565506,-2.09009330939695,0.750796040043119,-0.150179910741296,-0.176152761017669,-0.8028289003198,-1.33484960358432,-1.58320748852596,-0.844067158227571,-1.7503205068517,-1.14267881035488,-1.08067907985221,-1.17576028720783,0.395170021697455,-0.240583850679048,1.03455196964374,0.367369402171926
"m1","bdze7",1,"e","checked","L",119,11.8135,10.38175,1.18575,-5.6795,-12.15925,-6.14175,1.432,9.1955,17.493,23.97275,17.955,10.37775,15.38225,18.352,0.129448192268063,16.44125,20.86125,23.33875,25.95325,0,0.041,122.01425,597.86675,1782.81175,0.193484853603048,1.12651616317894,0.307355945163049,0.105227136628583,-0.348141872483943,0.278945736855389,-1.17463665747479,0.495316864049813,0.550443190149779,-0.584445090098829,-0.00745792248038078,0.408946567524181,-0.137166445175398,0.93341353709442,-0.878375257655129,-1.09581698971896,-1.11616340980175,-0.977714168673002,-0.274666829186722,-0.87771505744187,0.014122391025923,0.508091270847958
"m1","bdze7",2,"e","checked","L",106,11.8435,9.24575,-0.91675,-8.535,-10.09975,-7.92675,2.59775,10.1625,20.37825,21.94325,19.77025,5.8905,16.014,16.63075,-0.0530567293021746,14.80825,20.6265,23.12975,26.837,0.088,0.043,123.71625,577.25325,1721.971,0.20213887743838,0.822014596409986,-0.153934110189341,-0.307180116994068,-0.0307096502739347,-0.0319164840294869,-0.786907120564233,0.666301180688595,-0.0637977056117827,-0.501093353938381,0.364361545460286,0.125634064746805,0.130199514567229,0.218620601051242,-1.06416646990125,-1.115032004107,-1.13392220990317,-0.896779663356164,-0.594838718813504,-0.54456490874938,-0.269849428524113,0.531802860067997
"m1","bdze7",3,"e","checked","L",100,14.01375,11.383,-4.582,-11.276,-10.76525,-8.19325,2.63075,15.96475,25.29,24.77925,22.20725,3.27125,21.28225,19.65075,-0.102235495488383,20.37925,27.45175,28.80675,31.05875,0,0.0585,118.6605,567.00075,1727.9615,0.828185385059387,1.39489837596716,-0.958092671606867,-0.703050641308439,-0.133283645846045,-0.0783281265313463,-0.775931289796017,1.69225128536013,-0.422335889627264,0.193988219512001,0.997334172323667,0.521531703513318,0.489142273907698,0.0260086190248174,-0.430337416978321,-0.556364157666231,-0.651545615760686,-0.51014854842393,-0.0330846989599782,-0.87771505744187,-0.400913345239514,0.685625717996406
"m1","beche7",3,"e","checked","L",47,5.61975,-0.679,-5.60725,-9.06875,-17.17475,-14.02275,6.29875,4.928,14.6885,22.79375,19.6425,15.95125,10.28775,0,-0.606424796730412,0,0,0,0,0,0.0525,131.767,397.4365,2041.455,-1.59321048406663,-1.83828639372221,-1.18303328004922,-0.384267272175679,-1.12118450928622,-1.09355015266489,0.444048930137852,-0.259259734973972,1.31337630787825,-1.25660246227042,-0.368871213474091,0.24436147721892,0.111383372792201,-1.94868306520821,-2.74894461977488,-2.80337489771685,-3.09926482543375,-3.35453278266364,-3.68834556175358,-0.87771505744187,-1.55864460955889,0.631446559890239
"m1","bedzjw",1,"e","modal","H",110,11.871,9.3205,2.3695,-4.52275,-3.28375,-0.6505,2.5505,6.95075,16.394,15.155,12.52125,11.014,11.99275,26.83975,0.302439164069858,32.80125,46.854,47.499,47.6045,0.33475,0.05475,173.90625,406.50025,1998.26525,0.210071732620769,0.842051121159968,0.567071570857884,0.272291430317255,1.01984535170879,1.23526067827504,-0.802622514618725,0.0984016160923107,0.637536793120038,-1.0316484295778,-0.149085024210488,-0.821986579243598,-0.937496859031067,1.61094444190117,0.982950053028614,1.03177008263346,0.936741136372455,1.0051239736084,1.30415028406221,0.389580536590072,-0.182473484047179,0.652444335599075
