"idnum","percent","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","F0","F1","F2","F3","F4","Energy"
1766,"10","m3","xmanh",2,"a","modal","F",55,119.372,333.528,1200.313,2459.404,3792.853,0.065
1767,"01","m3","xmanh",3,"a","modal","F",45,128.959,363.087,1240.403,2580.576,3684.484,0.103
1767,"02","m3","xmanh",3,"a","modal","F",45,129.237,363.087,1240.403,2580.576,3684.484,0.103
1767,"03","m3","xmanh",3,"a","modal","F",45,129.461,354.451,1218.503,2559.847,3712.493,0.103
1767,"04","m3","xmanh",3,"a","modal","F",45,129.797,350.61,1221.361,2558.314,3694.773,0.103
1767,"05","m3","xmanh",3,"a","modal","F",45,129.459,353.698,1227.424,2570.501,3678.313,0.104
1767,"06","m3","xmanh",3,"a","modal","F",45,128.407,363.532,1235.103,2594.874,3675.609,0.102
1767,"07","m3","xmanh",3,"a","modal","F",45,127.975,366.18,1244.689,2607.82,3682.522,0.102
1767,"08","m3","xmanh",3,"a","modal","F",45,127.724,411.95,1332.628,2578.438,3674.895,0.102
1767,"09","m3","xmanh",3,"a","modal","F",45,126.228,411.95,1332.628,2578.438,3674.895,0.102
1767,"10","m3","xmanh",3,"a","modal","F",45,124.769,411.95,1332.628,2578.438,3674.895,0.102
1768,"01","m3","xsil",1,"i","modal","L",91,146.6,276.944,2166.694,3164.188,3908.803,0.31
1768,"02","m3","xsil",1,"i","modal","L",91,144.025,293.096,2153.441,2999.868,3861.266,0.224
1768,"03","m3","xsil",1,"i","modal","L",91,140.364,286.797,2133.881,3124.163,3873.471,0.255
1768,"04","m3","xsil",1,"i","modal","L",91,138.615,280.722,2113.26,3209.677,3904.015,0.303
1768,"05","m3","xsil",1,"i","modal","L",91,139.727,279.294,2115.264,3172.91,3916.245,0.326
1768,"06","m3","xsil",1,"i","modal","L",91,136.891,276.089,2137.187,3239.069,3914.936,0.356
1768,"07","m3","xsil",1,"i","modal","L",91,136.318,269.753,2164.795,3222.511,3927.074,0.338
1768,"08","m3","xsil",1,"i","modal","L",91,134.883,266.996,2238.438,3161.642,3939.389,0.296
1768,"09","m3","xsil",1,"i","modal","L",91,133.6,263.569,2314.079,3128.876,3925.937,0.296
1768,"10","m3","xsil",1,"i","modal","L",91,128.126,263.569,2314.079,3128.876,3925.937,0.296
1769,"01","m3","xsil",2,"i","modal","L",62,143.307,296.295,2017.873,2982.122,3821.093,0.208
1769,"02","m3","xsil",2,"i","modal","L",62,142.579,307.898,2013.911,2855.362,3775.778,0.208
1769,"03","m3","xsil",2,"i","modal","L",62,140.74,306.081,2018.939,2871.141,3775.176,0.182
1769,"04","m3","xsil",2,"i","modal","L",62,138.408,304.476,2029.402,2905.469,3789.969,0.199
1769,"05","m3","xsil",2,"i","modal","L",62,136.427,301.697,2023.138,2900.609,3803.587,0.217
1769,"06","m3","xsil",2,"i","modal","L",62,135.879,296.428,2012.354,2953.964,3833.603,0.214
1769,"07","m3","xsil",2,"i","modal","L",62,134.278,289.732,2008.257,3090.523,3863.637,0.208
1769,"08","m3","xsil",2,"i","modal","L",62,131.889,279.438,2013.792,3177.439,3864.315,0.204
1769,"09","m3","xsil",2,"i","modal","L",62,129.485,273.24,2022.857,3198.008,3859.452,0.204
1769,"10","m3","xsil",2,"i","modal","L",62,125.491,273.24,2022.857,3198.008,3859.452,0.204
177,"01","f3","xsil",3,"i","modal","L",116,234.713,253.618,2462.392,3073.119,4493.042,0.057
177,"02","f3","xsil",3,"i","modal","L",116,220.943,252.598,2443.951,3057.025,4481.46,0.062
177,"03","f3","xsil",3,"i","modal","L",116,217.321,256.862,2444.2,3008.418,4489.222,0.064
177,"04","f3","xsil",3,"i","modal","L",116,213.703,288.333,2499.139,3089.952,4491.721,0.053
177,"05","f3","xsil",3,"i","modal","L",116,208.854,368.119,2506.656,3132.545,4469.665,0.043
177,"06","f3","xsil",3,"i","modal","L",116,208.104,394.606,2473.24,3168.681,4455.233,0.05
177,"07","f3","xsil",3,"i","modal","L",116,212.368,410.514,2449.584,3116.44,4508.233,0.049
177,"08","f3","xsil",3,"i","modal","L",116,203.816,379.932,2397.161,3070.166,4381.754,0.028
177,"09","f3","xsil",3,"i","modal","L",116,199.306,350.609,2236.697,2991.55,4448.256,0.014
177,"10","f3","xsil",3,"i","modal","L",116,211.06,350.609,2236.697,2991.55,4448.256,0.014
1770,"01","m3","xsil",3,"i","modal","L",65,144.474,283.109,2093.61,3132.736,4214.958,0.193
1770,"02","m3","xsil",3,"i","modal","L",65,140.856,301.491,2062.18,3052.633,3902.479,0.193
1770,"03","m3","xsil",3,"i","modal","L",65,137.325,297.618,2087.791,3111.35,3910.265,0.19
1770,"04","m3","xsil",3,"i","modal","L",65,136.28,291.526,2084.744,3097.051,4105.443,0.199
1770,"05","m3","xsil",3,"i","modal","L",65,136.075,285.012,2085.241,3013.479,4309.939,0.196
1770,"06","m3","xsil",3,"i","modal","L",65,135.779,276.381,2123.781,3140.261,4317.801,0.187
1770,"07","m3","xsil",3,"i","modal","L",65,130.634,266.57,2106.321,3191.396,4317.045,0.189
1770,"08","m3","xsil",3,"i","modal","L",65,128.902,279.182,2025.83,3220.54,4313.745,0.189
1770,"09","m3","xsil",3,"i","modal","L",65,127.834,323.991,2204.282,3239.756,4553.733,0.189
1770,"10","m3","xsil",3,"i","modal","L",65,125.182,323.991,2204.282,3239.756,4553.733,0.189
1771,"01","m3","xtil",1,"i","modal","F",157,175.798,344.5,2308.695,3662.696,4010.681,0.528
1771,"02","m3","xtil",1,"i","modal","F",157,176.948,345.889,2344.643,3668.122,4039.559,0.511
1771,"03","m3","xtil",1,"i","modal","F",157,177.109,347.76,2311.689,3607.584,4030.206,0.359
1771,"04","m3","xtil",1,"i","modal","F",157,175.21,342.222,2331.395,3678.706,4038.088,0.266
1771,"05","m3","xtil",1,"i","modal","F",157,170.02,337.537,2334.255,3778.326,4018.074,0.419
1771,"06","m3","xtil",1,"i","modal","F",157,164.01,328.455,2388.485,3757.188,4035.648,0.609
1771,"07","m3","xtil",1,"i","modal","F",157,154.583,310.248,2368.382,3752.161,4047.425,0.717
1771,"08","m3","xtil",1,"i","modal","F",157,145.38,302.67,2352.692,3735.706,4047.565,0.63
1771,"09","m3","xtil",1,"i","modal","F",157,139.43,290.824,2317.264,3630.642,4020.532,0.497
1771,"10","m3","xtil",1,"i","modal","F",157,136.771,292.303,2300.367,3501.727,4050.266,0.497
1772,"01","m3","xtil",2,"i","modal","F",83,165.388,316.914,2162.351,3069.803,3929.882,0.449
1772,"02","m3","xtil",2,"i","modal","F",83,164.277,326.818,2090.266,2956.345,3826.895,0.441
1772,"03","m3","xtil",2,"i","modal","F",83,161.966,325.146,2130.685,2993.056,3872.457,0.468
1772,"04","m3","xtil",2,"i","modal","F",83,161.56,322.241,2151.765,3050.675,3930.199,0.493
1772,"05","m3","xtil",2,"i","modal","F",83,160.295,319.153,2162.285,3036.977,3934.062,0.523
1772,"06","m3","xtil",2,"i","modal","F",83,163.49,315.21,2210.843,3057.811,3940.326,0.552
1772,"07","m3","xtil",2,"i","modal","F",83,257.247,310.931,2187.374,3125.557,3953.826,0.394
1772,"08","m3","xtil",2,"i","modal","F",83,306.637,308.554,2165.337,3172.165,3977.939,0.364
1772,"09","m3","xtil",2,"i","modal","F",83,300.468,307.421,2180.384,3147.811,3983.324,0.361
1772,"10","m3","xtil",2,"i","modal","F",83,307.374,307.421,2180.384,3147.811,3983.324,0.315
1773,"01","m3","xtil",3,"i","modal","F",100,162.869,310.803,2240.469,3169.643,4012.377,0.902
1773,"02","m3","xtil",3,"i","modal","F",100,161.791,320.331,2154.61,2997.329,4010.259,0.555
1773,"03","m3","xtil",3,"i","modal","F",100,158.585,317.627,2195.404,3062.853,4003.378,0.71
1773,"04","m3","xtil",3,"i","modal","F",100,158.758,314.912,2214.859,3107.148,4017.562,0.885
1773,"05","m3","xtil",3,"i","modal","F",100,154.917,312.863,2264.999,3142.594,4041.961,1.059
1773,"06","m3","xtil",3,"i","modal","F",100,151.05,310.428,2294.878,3190.474,4001.882,1.179
1773,"07","m3","xtil",3,"i","modal","F",100,150.243,308.008,2280.01,3244.736,3996.432,1.096
1773,"08","m3","xtil",3,"i","modal","F",100,147.653,304.675,2256.916,3291.607,4021.894,0.809
1773,"09","m3","xtil",3,"i","modal","F",100,141.857,296.867,2257.822,3320.226,4003.309,0.602
1773,"10","m3","xtil",3,"i","modal","F",100,136.967,296.867,2257.822,3320.226,4003.309,0.602
1774,"01","m3","xwe",1,"e","modal","L",129,150.115,434.469,2119.796,3414.118,3989.672,0.287
1774,"02","m3","xwe",1,"e","modal","L",129,144.509,451.996,2104.72,3550.386,3963.792,0.264
1774,"03","m3","xwe",1,"e","modal","L",129,140.371,434.912,2040.342,3575.666,3941.673,0.294
1774,"04","m3","xwe",1,"e","modal","L",129,140.057,429.777,1993.841,3770.488,4037.835,0.33
1774,"05","m3","xwe",1,"e","modal","L",129,137.669,425.227,1966.93,3896.757,4202.559,0.363
1774,"06","m3","xwe",1,"e","modal","L",129,137.973,392.245,1974.338,3818.676,3948.335,0.313
1774,"07","m3","xwe",1,"e","modal","L",129,136.293,380.672,1983.503,3666.293,3904.38,0.268
1774,"08","m3","xwe",1,"e","modal","L",129,135.752,363.294,1866.045,3757.754,3982.298,0.224
1774,"09","m3","xwe",1,"e","modal","L",129,132.802,314.137,1867.689,3747.351,4239.385,0.2
1774,"10","m3","xwe",1,"e","modal","L",129,125.202,405.094,1875.552,3543.812,4184.197,0.2
1775,"01","m3","xwe",2,"e","modal","L",95,139.327,382.987,1784.38,2263.867,3818.786,0.188
1775,"02","m3","xwe",2,"e","modal","L",95,140.918,416.047,1607.509,2094.47,3874.137,0.195
1775,"03","m3","xwe",2,"e","modal","L",95,142.523,418.67,1640.935,2085.686,3863.855,0.204
1775,"04","m3","xwe",2,"e","modal","L",95,144.201,409.645,1695.928,2061.031,3865.138,0.211
1775,"05","m3","xwe",2,"e","modal","L",95,144.403,399.127,1755.507,2002.5,3869.029,0.213
1775,"06","m3","xwe",2,"e","modal","L",95,144.478,378.95,1878.118,2167.912,3858.324,0.201
1775,"07","m3","xwe",2,"e","modal","L",95,145.551,360.568,1886.915,2484.935,3800.159,0.171
1775,"08","m3","xwe",2,"e","modal","L",95,143.896,347.154,1900.29,2558.885,3729.457,0.134
1775,"09","m3","xwe",2,"e","modal","L",95,138.386,330.746,1903.692,2690.841,3672.483,0.115
1775,"10","m3","xwe",2,"e","modal","L",95,139.017,330.746,1903.692,2690.841,3672.483,0.115
1776,"01","m3","xwe",3,"e","modal","L",87,163.201,369.1,1595.361,2124.196,3842.253,0.176
1776,"02","m3","xwe",3,"e","modal","L",87,140.451,363.041,1245.276,2058.784,4108.806,0.177
1776,"03","m3","xwe",3,"e","modal","L",87,141.2,373.077,1324.962,2030.519,3977.748,0.188
1776,"04","m3","xwe",3,"e","modal","L",87,140.765,390.606,1487.666,1996.551,3860.775,0.206
1776,"05","m3","xwe",3,"e","modal","L",87,140.87,395.028,1615.743,1980.33,3838.745,0.207
1776,"06","m3","xwe",3,"e","modal","L",87,141.298,386.016,1782.136,1904.855,3811.461,0.207
1776,"07","m3","xwe",3,"e","modal","L",87,197.155,362.555,1772.916,2209.712,3790.152,0.151
1776,"08","m3","xwe",3,"e","modal","L",87,161.176,339.967,1744.663,2428.381,3724.71,0.167
1776,"09","m3","xwe",3,"e","modal","L",87,245.534,325.122,1703.462,2501.518,3651.425,0.092
1776,"10","m3","xwe",3,"e","modal","L",87,236.285,325.122,1703.462,2501.518,3651.425,0.092
1777,"01","m3","ya7a",1,"a","rearticulated","L",209,154.927,380.961,2006.379,2951.266,3982.733,0.436
1777,"02","m3","ya7a",1,"a","rearticulated","L",209,142.598,502.079,1996.318,2820.14,3980.004,0.374
1777,"03","m3","ya7a",1,"a","rearticulated","L",209,108.026,624.954,1926.453,2480.131,3940.207,0.413
1777,"04","m3","ya7a",1,"a","rearticulated","L",209,61.187,688.371,1731.563,2544.588,3895.571,0.53
1777,"05","m3","ya7a",1,"a","rearticulated","L",209,57.335,715.746,1670.952,2610.608,3887.083,0.416
1777,"06","m3","ya7a",1,"a","rearticulated","L",209,59.505,739.752,1629.503,2629.611,3918.505,0.281
1777,"07","m3","ya7a",1,"a","rearticulated","L",209,60.051,708.624,1594.894,2629.013,3943.753,0.2
1777,"08","m3","ya7a",1,"a","rearticulated","L",209,57.931,689.348,1623.48,2603.928,3984.081,0.157
1777,"09","m3","ya7a",1,"a","rearticulated","L",209,59.186,628.306,1713.955,2548.269,3953.531,0.126
1777,"10","m3","ya7a",1,"a","rearticulated","L",209,50.933,556.286,1774.535,2461.499,3808.917,0.126
1778,"01","m3","ya7a",2,"a","rearticulated","L",217,155.444,349.918,1952.336,3271.127,3966.213,0.217
1778,"02","m3","ya7a",2,"a","rearticulated","L",217,146.371,422.642,1953.938,3083.655,3964.712,0.245
1778,"03","m3","ya7a",2,"a","rearticulated","L",217,135.299,544.816,1842.292,2848.765,3941.241,0.223
1778,"04","m3","ya7a",2,"a","rearticulated","L",217,122.7,641.877,1730.249,2490.39,3891.711,0.192
1778,"05","m3","ya7a",2,"a","rearticulated","L",217,115.71,677.778,1681.953,2599.818,3894.319,0.155
1778,"06","m3","ya7a",2,"a","rearticulated","L",217,114.198,685.595,1628.639,2625.405,3917.602,0.117
1778,"07","m3","ya7a",2,"a","rearticulated","L",217,115.344,665.717,1624.982,2617.491,3927.003,0.092
1778,"08","m3","ya7a",2,"a","rearticulated","L",217,119.781,643.466,1706.526,2557.416,3868.959,0.071
1778,"09","m3","ya7a",2,"a","rearticulated","L",217,120.136,546.907,1767.495,2514.143,3782.941,0.051
1778,"10","m3","ya7a",2,"a","rearticulated","L",217,111.826,528.538,1758.14,2550.782,3749.584,0.04
1779,"01","m3","ya7a",3,"a","rearticulated","L",181,67.288,456.504,1816.226,2927.719,3877.521,0.147
1779,"02","m3","ya7a",3,"a","rearticulated","L",181,62.995,516.592,1768.486,2679.745,3844.78,0.147
1779,"03","m3","ya7a",3,"a","rearticulated","L",181,60.277,597.948,1764.087,2465.59,3836.543,0.228
1779,"04","m3","ya7a",3,"a","rearticulated","L",181,57.526,637.702,1709.726,2520.776,3831.114,0.195
1779,"05","m3","ya7a",3,"a","rearticulated","L",181,55.923,616.381,1655.983,2513.772,3772.982,0.148
1779,"06","m3","ya7a",3,"a","rearticulated","L",181,56.983,636.009,1654.86,2534.741,3772.941,0.125
1779,"07","m3","ya7a",3,"a","rearticulated","L",181,57.834,569.564,1656.61,2515.621,3771.809,0.101
1779,"08","m3","ya7a",3,"a","rearticulated","L",181,57.724,584.075,1685.1,2473.419,3834.525,0.083
1779,"09","m3","ya7a",3,"a","rearticulated","L",181,57.207,545.218,1731.336,2489.389,3927.541,0.083
1779,"10","m3","ya7a",3,"a","rearticulated","L",181,56.863,501.718,1756.523,2442.411,3866.186,0.083
178,"01","f3","xtilh",1,"i","modal","F",122,248.769,297.195,2339.311,2967.452,4406.225,0.071
178,"02","f3","xtilh",1,"i","modal","F",122,245.981,302.238,2319.586,2945.411,4405.082,0.072
178,"03","f3","xtilh",1,"i","modal","F",122,246.936,313.557,2437.972,2984.961,4389.658,0.075
178,"04","f3","xtilh",1,"i","modal","F",122,245.325,325.464,2670.386,3187.932,4386.675,0.081
178,"05","f3","xtilh",1,"i","modal","F",122,243.607,308.059,2623.659,3158.207,4350.04,0.096
178,"06","f3","xtilh",1,"i","modal","F",122,240.298,295.561,2582.21,3137.433,4291.625,0.118
178,"07","f3","xtilh",1,"i","modal","F",122,237.925,279.521,2351.3,3078.595,4332.453,0.128
178,"08","f3","xtilh",1,"i","modal","F",122,230.98,268.653,2275.73,3027.052,4363.752,0.114
178,"09","f3","xtilh",1,"i","modal","F",122,223.988,266.155,2405.628,3021.148,4385.461,0.116
178,"10","f3","xtilh",1,"i","modal","F",122,224.737,247.254,2339.283,3058.285,4475.131,0.13
1780,"01","m3","yag",1,"a","modal","L",176,132.056,506.936,1834.912,2894.346,3837.763,0.203
1780,"02","m3","yag",1,"a","modal","L",176,129.791,576.301,1797.277,2397.352,3832.564,0.213
1780,"03","m3","yag",1,"a","modal","L",176,126.631,661.714,1689.698,2424.071,3789.821,0.265
1780,"04","m3","yag",1,"a","modal","L",176,120.875,691.794,1626.043,2499.104,3788.441,0.319
1780,"05","m3","yag",1,"a","modal","L",176,119.724,717.409,1586.314,2563.626,3752.193,0.371
1780,"06","m3","yag",1,"a","modal","L",176,123.937,733.119,1567.725,2588.248,3734.43,0.38
1780,"07","m3","yag",1,"a","modal","L",176,129.216,724.111,1494.362,2586.942,3795.599,0.357
1780,"08","m3","yag",1,"a","modal","L",176,137.066,693.137,1450.106,2563.745,3889.206,0.36
1780,"09","m3","yag",1,"a","modal","L",176,141.422,637.421,1462.225,2527.098,3953.409,0.371
1780,"10","m3","yag",1,"a","modal","L",176,142.387,583.442,1479.601,2497.139,3788.867,0.371
1781,"01","m3","yag",2,"a","modal","L",177,143.61,417.563,1915.136,3041.79,3839.694,0.196
1781,"02","m3","yag",2,"a","modal","L",177,133.719,487.014,1850.228,2783.706,3814.758,0.183
1781,"03","m3","yag",2,"a","modal","L",177,126.504,580.092,1707.622,2500.065,3831.045,0.161
1781,"04","m3","yag",2,"a","modal","L",177,124.777,654.164,1626.358,2447.811,3761.067,0.162
1781,"05","m3","yag",2,"a","modal","L",177,122.799,686.927,1565.304,2491.928,3768.815,0.204
1781,"06","m3","yag",2,"a","modal","L",177,126.306,698.619,1543.948,2524.143,3807.397,0.227
1781,"07","m3","yag",2,"a","modal","L",177,130.769,680.734,1491.82,2546.481,3852.194,0.193
1781,"08","m3","yag",2,"a","modal","L",177,137.558,614.152,1479.212,2532.293,3979.176,0.173
1781,"09","m3","yag",2,"a","modal","L",177,137.375,566.178,1479.364,2515.037,4023.848,0.174
1781,"10","m3","yag",2,"a","modal","L",177,132.139,537.06,1510.417,2521.296,3912.147,0.174
1782,"01","m3","yag",3,"a","modal","L",176,62.791,411.985,1867.819,2841.524,3873.621,0.338
1782,"02","m3","yag",3,"a","modal","L",176,61.119,482.922,1810.714,2885.716,3822.231,0.338
1782,"03","m3","yag",3,"a","modal","L",176,60.752,575.558,1739.255,2554.292,3821.775,0.356
1782,"04","m3","yag",3,"a","modal","L",176,59.48,645.356,1637.175,2495.158,3800.089,0.351
1782,"05","m3","yag",3,"a","modal","L",176,58.008,679.775,1580.848,2532.752,3803.801,0.35
1782,"06","m3","yag",3,"a","modal","L",176,61.291,679.962,1537.591,2562.446,3825.185,0.333
1782,"07","m3","yag",3,"a","modal","L",176,63.123,660.809,1492.94,2540.331,3924.613,0.332
1782,"08","m3","yag",3,"a","modal","L",176,63.739,602.699,1494.841,2496.986,4068.856,0.301
1782,"09","m3","yag",3,"a","modal","L",176,62.995,588.388,1508.434,2445.987,4140.406,0.301
1782,"10","m3","yag",3,"a","modal","L",176,63.817,526.977,1512.765,2471.076,4036.981,0.301
1783,"01","m3","yah",1,"a","breathy","L",353,129.092,283.892,2122.689,3255.685,3809.959,0.245
1783,"02","m3","yah",1,"a","breathy","L",353,127.88,334.448,2145.836,2957.313,3810.434,0.329
1783,"03","m3","yah",1,"a","breathy","L",353,121.046,435.061,2184.882,2713.921,3790.703,0.398
1783,"04","m3","yah",1,"a","breathy","L",353,116.338,608.874,1906.393,2580.78,3773.644,0.28
1783,"05","m3","yah",1,"a","breathy","L",353,113.531,699.958,1694.225,2585.009,3726.61,0.255
1783,"06","m3","yah",1,"a","breathy","L",353,108.299,776.97,1623.623,2626.052,3710.783,0.258
1783,"07","m3","yah",1,"a","breathy","L",353,107.584,817.969,1614.195,2752.402,3725.878,0.143
1783,"08","m3","yah",1,"a","breathy","L",353,102.808,824.753,1622.819,2799.675,3725.728,0.051
1783,"09","m3","yah",1,"a","breathy","L",353,87.841,868.909,1666.175,2881.38,3652.756,0.027
1783,"10","m3","yah",1,"a","breathy","L",353,85.246,772.044,1659.274,2769.448,3597.57,0.02
1784,"01","m3","yah",2,"a","breathy","L",262,132,272.554,1938.511,3544.13,3865.709,0.09
1784,"02","m3","yah",2,"a","breathy","L",262,128.408,303.661,1971.03,3163.8,3857.803,0.138
1784,"03","m3","yah",2,"a","breathy","L",262,125.799,393.62,1952.197,2869.704,3799.019,0.166
1784,"04","m3","yah",2,"a","breathy","L",262,121.12,489.823,1913.901,2785.426,3765.871,0.163
1784,"05","m3","yah",2,"a","breathy","L",262,116.154,590.717,1757.331,2596.683,3739.332,0.119
1784,"06","m3","yah",2,"a","breathy","L",262,111.994,618.164,1664.88,2523.632,3719.328,0.097
1784,"07","m3","yah",2,"a","breathy","L",262,107.298,650.64,1605.785,2585.862,3783.186,0.083
1784,"08","m3","yah",2,"a","breathy","L",262,107.159,665.365,1618.306,2701.476,3782.858,0.064
1784,"09","m3","yah",2,"a","breathy","L",262,103.886,654.822,1707.922,2621.686,3767.283,0.04
1784,"10","m3","yah",2,"a","breathy","L",262,105.52,651.163,1679.261,2553.707,3679.547,0.025
1785,"01","m3","yah",3,"a","breathy","L",239,131.458,286.446,1937.678,3663.476,4212.558,0.11
1785,"02","m3","yah",3,"a","breathy","L",239,126.456,323.977,1943.675,3671.408,4208.306,0.137
1785,"03","m3","yah",3,"a","breathy","L",239,119.471,369.826,1890.17,3158.653,3819.785,0.143
1785,"04","m3","yah",3,"a","breathy","L",239,64.621,470.152,1818.811,2860.708,3766.1,0.212
1785,"05","m3","yah",3,"a","breathy","L",239,55.818,562.894,1739.105,2506.883,3817.55,0.19
1785,"06","m3","yah",3,"a","breathy","L",239,54.233,627.082,1734.001,2469.058,3906.977,0.151
1785,"07","m3","yah",3,"a","breathy","L",239,73.471,647.426,1685.36,2595.033,4070.258,0.102
1785,"08","m3","yah",3,"a","breathy","L",239,92.724,557.266,1685.619,2688.744,4015.021,0.051
1785,"09","m3","yah",3,"a","breathy","L",239,89.896,642.747,1749.066,2671.509,3969.091,0.036
1785,"10","m3","yah",3,"a","breathy","L",239,91.796,692.668,1757.12,2665.747,3853.296,0.036
1786,"01","m3","yej",1,"e","modal","F",170,178.547,271.681,2383.695,3340.123,4039.474,0.143
1786,"02","m3","yej",1,"e","modal","F",170,180.192,289.996,2273.03,3174.273,4066.716,0.153
1786,"03","m3","yej",1,"e","modal","F",170,183.047,312.617,2187.491,3105.518,3794.136,0.187
1786,"04","m3","yej",1,"e","modal","F",170,183.924,341.632,2072.204,3189.764,3825.831,0.32
1786,"05","m3","yej",1,"e","modal","F",170,181.318,356.523,1999.612,3145.41,3810.629,0.563
1786,"06","m3","yej",1,"e","modal","F",170,177.659,369.493,1929.412,3000.769,3722.906,0.652
1786,"07","m3","yej",1,"e","modal","F",170,175.015,437.838,1889.92,2890.957,3616.567,0.572
1786,"08","m3","yej",1,"e","modal","F",170,168.44,510.904,1854.777,2888.022,3522.261,0.599
1786,"09","m3","yej",1,"e","modal","F",170,157.989,557.94,1760.202,2932.03,3490.419,0.534
1786,"10","m3","yej",1,"e","modal","F",170,151.544,582.142,1697.901,2928.427,3398.236,0.464
1787,"01","m3","yej",1,"e","modal","L",140,127.061,274.211,2114.515,3375.787,3892.637,0.197
1787,"02","m3","yej",1,"e","modal","L",140,126.295,275.582,2152.52,3374.212,3881.041,0.089
1787,"03","m3","yej",1,"e","modal","L",140,126.053,281.725,2162.703,3127.702,3817.303,0.1
1787,"04","m3","yej",1,"e","modal","L",140,123.9,277.762,2085.054,3067.113,3824.1,0.12
1787,"05","m3","yej",1,"e","modal","L",140,124.342,293.712,2077.898,3013.122,3808.104,0.153
1787,"06","m3","yej",1,"e","modal","L",140,127.386,339.645,2008.296,2797.367,3748.461,0.189
1787,"07","m3","yej",1,"e","modal","L",140,127.849,395.762,1949.184,2771.138,3713.565,0.252
1787,"08","m3","yej",1,"e","modal","L",140,126.134,467.523,1931.913,2629.974,3693.416,0.329
1787,"09","m3","yej",1,"e","modal","L",140,122.573,535.693,1805.442,2704.575,3600.899,0.376
1787,"10","m3","yej",1,"e","modal","L",140,118.545,589.528,1766.357,2773.663,3588.325,0.376
1788,"01","m3","yej",2,"e","modal","F",138,166.225,319.965,1953.123,3461.365,3878.925,0.209
1788,"02","m3","yej",2,"e","modal","F",138,166.881,325.132,1958.422,3402.031,3863.901,0.111
1788,"03","m3","yej",2,"e","modal","F",138,169.24,332.118,1995.792,3254.805,3852.217,0.129
1788,"04","m3","yej",2,"e","modal","F",138,168.405,334.771,1979.692,3224.974,3840.11,0.18
1788,"05","m3","yej",2,"e","modal","F",138,168.54,352.96,1986.714,2956.947,3790.508,0.234
1788,"06","m3","yej",2,"e","modal","F",138,167.823,407.363,1995.045,2747.928,3643.808,0.263
1788,"07","m3","yej",2,"e","modal","F",138,165.041,472.357,1951.4,2648.747,3566.954,0.267
1788,"08","m3","yej",2,"e","modal","F",138,154.44,524.077,1828.744,2648.746,3511.079,0.26
1788,"09","m3","yej",2,"e","modal","F",138,146.29,564.009,1674.697,2789.547,3440.725,0.226
1788,"10","m3","yej",2,"e","modal","F",138,137.83,579.319,1686.757,2823.845,3380.252,0.226
1789,"01","m3","yej",2,"e","modal","L",127,126.765,279.41,2131.523,3443.445,3880.029,0.117
1789,"02","m3","yej",2,"e","modal","L",127,126.343,284.573,2134.973,3400.699,3879.102,0.07
1789,"03","m3","yej",2,"e","modal","L",127,127.436,304.247,2115.086,3240.986,3839.442,0.081
1789,"04","m3","yej",2,"e","modal","L",127,129.738,338.065,2036.715,3062.266,3823.304,0.091
1789,"05","m3","yej",2,"e","modal","L",127,128.603,378.778,1977.289,2723.864,3782.315,0.103
1789,"06","m3","yej",2,"e","modal","L",127,127.714,437.68,1918.737,2693.379,3701.129,0.122
1789,"07","m3","yej",2,"e","modal","L",127,127.431,481.768,1850.134,2683.407,3690.953,0.141
1789,"08","m3","yej",2,"e","modal","L",127,124.37,523.223,1766.014,2632.412,3676.362,0.166
1789,"09","m3","yej",2,"e","modal","L",127,121.02,564.68,1660.704,2738.769,3635.55,0.17
1789,"10","m3","yej",2,"e","modal","L",127,116.876,597.242,1711.703,2679.585,3568.239,0.17
179,"01","f3","xtil",2,"i","modal","F",102,264.528,323.793,2609.063,3281.697,4329.97,0.087
179,"02","f3","xtil",2,"i","modal","F",102,260.93,305.44,2374.572,3166.184,4365.95,0.074
179,"03","f3","xtil",2,"i","modal","F",102,257.822,311.371,2450.88,3284.104,4346.194,0.058
179,"04","f3","xtil",2,"i","modal","F",102,254.462,305.178,2532.843,3319.991,4292.545,0.056
179,"05","f3","xtil",2,"i","modal","F",102,252.852,326.998,2693.488,3294.836,4223.866,0.059
179,"06","f3","xtil",2,"i","modal","F",102,250.001,370.583,2764.179,3270.993,4281.647,0.066
179,"07","f3","xtil",2,"i","modal","F",102,247.28,372.1,2742.97,3297.046,4305.013,0.074
179,"08","f3","xtil",2,"i","modal","F",102,239.257,317.75,2666.77,3321.201,4418.555,0.084
179,"09","f3","xtil",2,"i","modal","F",102,231.908,270.432,2601.168,3281.5,4439.515,0.111
179,"10","f3","xtil",2,"i","modal","F",102,231.895,270.432,2601.168,3281.5,4439.515,0.121
1790,"01","m3","yej",3,"e","modal","F",103,165.873,405.975,1950.857,2907.626,3669.772,0.151
1790,"02","m3","yej",3,"e","modal","F",103,165.102,327.399,1946.515,3066.471,3694.217,0.125
1790,"03","m3","yej",3,"e","modal","F",103,162.179,333.799,1969.602,3071.515,3719.053,0.145
1790,"04","m3","yej",3,"e","modal","F",103,163.827,348.196,2009.507,3013.122,3712.591,0.146
1790,"05","m3","yej",3,"e","modal","F",103,163.32,389.145,2022.128,2939.725,3691.719,0.141
1790,"06","m3","yej",3,"e","modal","F",103,161.9,435.18,1969.265,2852.199,3661.606,0.149
