Row,Filename,Language,Sex,Phonation,Tone,Vowel,Lg_phon,Lg_speaker,H1c_means002,H2c_means002,H4c_means002,A1c_means002,A2c_means002,A3c_means002,H1H2c_means002,H2H4c_means002,H1A1c_means002,H1A2c_means002,H1A3c_means002,H42Kc_means002,H2KH5Kc_means002,CPP_means002,Energy_means002,HNR05_means002,HNR15_means002,HNR25_means002,HNR35_means002,SHR_means002,strF0_means002,soe_means002
2922,22-tov-w_Audio.mat,Hm,M,M,23,O,HmM,Hm_22,0.47284264,0.612957893,0.51793534,0.560293818,0.001835073,0.362697752,0.232515816,0.602164093,0.316129771,1,0.690806679,0.278836071,0.741224122,0.257406904,0.186708861,0.518973403,0.487681326,0.556189028,0.604667197,0,0.276088537,0.612903226
2923,22-to-w_Audio.mat,Hm,M,M,33,O,HmM,Hm_22,0.449873096,0.686351193,0.653405385,0.755832143,0.317008831,0.597835137,0.168038825,0.508561824,0.141271385,0.623586845,0.394555086,0.341314226,0.681930693,0.783093232,0.321729958,1,1,1,1,0,0.423432682,0.612903226
2924,23-cab-w_Audio.mat,Hm,M,M,45,a,HmM,Hm_23,0.510318502,0.489561418,0.898451491,0.841416667,0.857930945,0.342966792,0.595741027,0.003830289,0.224705959,0.198758229,0.724069382,0.581604585,0.469676882,0.701874808,0.4550808,0.931803567,0.902032901,0.722579407,0.758969717,0.564516129,1,0.5
2925,23-cag-w_Audio.mat,Hm,M,B,53,a,HmB,Hm_23,1,0.772940605,1,0.632083333,0.663097092,0.250352444,1,0.119917501,0.654623432,0.730326152,0.976261937,0.771977077,0,0.743059113,0.364283758,0.58137882,0.616122777,0.476217893,0.46432686,0.487327189,0.711655151,0.426470588
2926,23-caj-w_Audio.mat,Hm,M,M,53,a,HmM,Hm_23,0.345818919,0.581809354,0.562941115,0.777083333,0.94087487,0.414434524,0.261033831,0.557159694,0.1852622,0,0.599181446,0.388710602,0.59180272,0.366253458,0.333059436,0.381730802,0.401966029,0.256821162,0.190297893,0.502304147,0.75526286,0.705882353
2927,23-cam-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_23,0.011928904,0.16345687,0,0.673416667,0.587292316,0.282424812,0.224283016,0.963612257,0.084215998,0.198159785,0.621477295,0.218624642,0.221258381,0.204999488,0.347028211,0.039665617,0,0,0,0.376728111,0.096519474,0.176470588
2928,23-cas-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_23,0.262913038,0.48292604,0.721373644,0.86175,0.74857217,0.393170426,0.246608278,0.245580436,0.074078888,0.169658887,0.593295654,0.488022923,0.437971135,0.611207868,0.4494659,0.659390124,0.663434533,0.528612097,0.515841014,0.344470046,0.50000809,0.764705882
2929,23-cav-w_Audio.mat,Hm,M,M,23,a,HmM,Hm_23,0.254801384,0.423207639,0.232908459,0.701833333,0.321521288,0,0.298299845,0.874337065,0.194359608,0.656867145,0.981991814,0.698739255,0.210273116,0.229587132,0.225417694,0.290621721,0.304467032,0.275053578,0.344634628,0.033410138,0.311030566,0.602941176
2930,23-ca-w_Audio.mat,Hm,M,M,33,a,HmM,Hm_23,0.238816653,0.382909856,0.332244812,0.806,0.880581516,0.399044486,0.318049116,0.698880377,0.104425239,0.002393776,0.579575132,0.219598854,0.779196182,0.443499641,0.488907149,0.511388635,0.469539922,0.297924064,0.238067808,0.570276498,0.331758386,0.661764706
2931,23-kab-w_Audio.mat,Hm,M,M,45,a,HmM,Hm_23,0.467255159,0.515941091,0.82797851,0.842666667,1,0.623433584,0.505753048,0.126694166,0.200272922,0.008004189,0.430832196,0.203954155,0.700329558,1,0.540673788,1,1,0.822889678,0.911742923,0.820276498,0.828805359,1
2932,23-kaj-w_Audio.mat,Hm,M,M,53,a,HmM,Hm_23,0.271979005,0.488914064,0.889918888,0.963166667,0.848455348,0.58204104,0.253305856,0.015468474,0,0.060218432,0.408224518,0.515071633,0.591537558,0.279479562,0.798274445,0.489220564,0.407817306,0.231007901,0.120556287,0.549539171,0.853238621,0.852941176
2933,23-kam-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_23,0.182512227,0.444570319,0.340988096,0.392333333,0.499740395,0.338619987,0.171732784,0.742486741,0.396322048,0.406044285,0.621282401,0.353810888,0.602977386,0.246081344,0.190769652,0,0.028754848,0.025141541,0.020325872,0.26843318,0.028316694,0.573529412
2934,23-kas-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_23,0.400453298,0.541997087,0.425576741,0.595583333,0.698143821,0.433270677,0.381933711,0.713022982,0.356488401,0.314033513,0.598284935,0.344985673,0.680707603,0.6608954,0.210764174,0.711916607,0.657683563,0.508748361,0.505431205,0.445852535,0.341806767,0.897058824
2935,23-kav-w_Audio.mat,Hm,M,M,23,a,HmM,Hm_23,0.150542765,0.240815666,0.562519751,0.66175,0.810617861,0.534578634,0.34174824,0.247348262,0.168886867,0.027752843,0.415825375,0.30504298,0.634721012,0.499026739,0.500684744,0.272751887,0.26635014,0.153312222,0.099489796,0.693548387,0.57756347,0.779411765
2936,23-paj-w_Audio.mat,Hm,M,M,53,a,HmM,Hm_23,0.39902183,0.49684415,0.906036027,0.9135,0.734358775,0.557918233,0.427614632,0,0.107869257,0.271319569,0.473747807,0.549512894,0.280768211,0.609466243,0.717474664,0.811012962,0.706265882,0.585228545,0.539623107,0.862903226,0.944790537,0.705882353
2937,23-pam_1-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_23,0.131575808,0.298915682,0.099863057,0.24775,0.120327103,0.003093672,0.252790658,0.94725987,0.481317824,0.81141532,0.938608458,0.649627507,0.406265389,0.295154185,0.075595727,0.425525434,0.426340778,0.455394556,0.464697169,0.686635945,0.046520283,0.397058824
2938,23-pam_2-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_23,0.11034236,0.33435831,0.32107869,0.391916667,0.395638629,0.29491698,0.184784475,0.670153212,0.357398142,0.480849791,0.641200546,0.399197708,0.492708057,0.129597377,0.198986579,0.12244898,0.070649993,0.114256469,0.123230744,0.80875576,0.082102231,0.25
2939,23-pas_1-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_23,0.335082906,0.520472568,0.365321816,0.501083333,0.328790239,0.297188283,0.310492873,0.777695934,0.39463253,0.698758229,0.712336776,0.492836676,0.385241865,0.532322508,0.239660367,0.699224964,0.618663903,0.553177878,0.572374918,0.26843318,0.314687465,0.558823529
2940,23-pas_2-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_23,0.295717524,0.574688461,0.633308754,0.912,0.669068017,1,0.196634037,0.452268709,0.052764962,0.281941951,0,0.065730659,0.95571802,0.552402418,0.641057245,0.658679392,0.720308947,0.827783642,0.808426596,0.648617512,0.455834048,0.647058824
2941,23-pob-w_Audio.mat,Hm,M,M,45,O,HmM,Hm_23,0.324227603,0.355397313,0.632360687,0.75775,0.883761682,0.866345551,0.470032629,0.253977608,0.188576256,0.052214243,0.14231144,0.108997135,0.917837797,0.780555271,0.630238291,0.948556537,0.942222817,1,1,0.312211982,0.768709244,0.676470588
2942,23-pog-w_Audio.mat,Hm,M,B,53,O,HmB,Hm_23,0.991769056,0.823919728,0.786684926,0.409083333,0.643821391,0.643052945,0.934054611,0.464790807,0.824095133,0.747531418,0.582732411,0.350601719,0.961930376,0.484274152,0.383456587,0.408366332,0.53343587,0.63925407,0.645284727,0.197004608,0.601527483,0.132352941
2943,23-poj-w_Audio.mat,Hm,M,M,53,O,HmM,Hm_23,0.424907551,0.594270918,0.778363004,1,0.910176532,0.869830827,0.361669243,0.267236299,0.054519462,0.084904249,0.171740401,0.027908309,0.913481571,0.534883721,1,0.596778015,0.570115019,0.638998177,0.58430711,0.193548387,0.918011035,0.970588235
2944,23-pom-w_Audio.mat,Hm,M,C,21,O,HmC,Hm_23,0.227364905,0.41026056,0.415358685,0.891416667,0.343068536,0.008458647,0.272368195,0.607395404,0.031516018,0.614751646,0.964529332,1,0.390469336,0.07888536,0.21569433,0.26435848,0.362946369,0.469468701,0.461611257,0.394009217,0.054254786,0
2945,23-pos-w_Audio.mat,Hm,M,M,22,O,HmM,Hm_23,0.346534653,0.50639262,0.557147372,0.639166667,0.500064901,0.717575188,0.342263438,0.496611668,0.293196439,0.508602633,0.297680764,0.169684814,0.872002727,0.25673599,0.366474938,0.461265103,0.472816638,0.555928734,0.488973009,0.828341014,0.379718775,0.779411765
2946,23-pov-w_Audio.mat,Hm,M,M,23,O,HmM,Hm_23,0.389836574,0.663375951,0.485304962,0.791083333,0.436980789,0.72168703,0.237849906,0.739982322,0.198323478,0.608393178,0.307737283,0.065902579,0.923292549,0.31625858,0.534921939,0.541442448,0.609234987,0.695102837,0.652526333,0.65437788,0.553793628,0.705882353
2947,23-po-w_Audio.mat,Hm,M,M,33,O,HmM,Hm_23,0.348920434,0.494902088,0.396924049,0.398833333,0.349688474,0.714324875,0.357891121,0.710223925,0.481967639,0.683348294,0.301695576,0.146418338,1,0.593484274,0.145439606,0.818120283,0.887989835,0.947253942,0.941203094,0.741935484,0.281969547,0.485294118
2948,23-tag-w_Audio.mat,Hm,M,B,53,a,HmB,Hm_23,0.998329953,1,0.844095649,0.26125,0.428284008,0.225955514,0.756654645,0.544637596,0.94294626,1,1,0.59495702,0.299443161,0.579653724,0.206107916,0.722340678,0.739367393,0.582989476,0.584553983,0.58640553,0.766168832,0.661764706
2949,23-tam-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_23,0,0.005502508,0.393658485,0.623416667,0.394145898,0.28222901,0.374720934,0.269298763,0.116641757,0.413225613,0.617735334,0.431404011,0.399901511,0.121196599,0.270473843,0.216231766,0.138491374,0.152352621,0.155118499,0.320276498,0.041504183,0.367647059
2950,23-tas-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_23,0.20696648,0.181420942,0.263983988,0.475583333,0.485981308,0.328634085,0.486003778,0.610783736,0.344726753,0.437312986,0.639251608,0.228825215,0.585893405,0.795512755,0.133388113,0.601482384,0.577939013,0.538911813,0.595910138,0.039170507,0.311564538,0.455882353
2951,23-tob-w_Audio.mat,Hm,M,M,45,O,HmM,Hm_23,0.300966241,0.232238226,0.501632782,0.667916667,0.717744029,0.884515977,0.567405118,0.324690631,0.245954903,0.229054458,0.11662444,0.06217765,0.80438653,0.605982994,0.328950972,0.679933665,0.661628996,0.718357163,0.673716261,0.281105991,0.931570687,0.985294118
2952,23-tod-w_Audio.mat,Hm,M,M,213,O,HmM,Hm_23,0.029345103,0,0.037185294,0,0,0.05079104,0.422806114,0.762669417,0.618818637,0.885996409,0.857727538,0.455931232,0.519943937,0,0,0.233898535,0.358666578,0.526053162,0.560895326,0.66359447,0,0.308823529
2953,23-tog-w_Audio.mat,Hm,M,B,53,O,HmB,Hm_23,0.957294525,0.741543939,0.752343832,0.159333333,0.436980789,0.497767857,0.971835823,0.437684148,1,0.964242968,0.716039758,0.485558739,0.775180878,0.597684663,0.244453574,0.441872271,0.546275244,0.643604261,0.676596445,0,0.501415835,0.573529412
2954,23-toj-w_Audio.mat,Hm,M,M,53,O,HmM,Hm_23,0.243588214,0.688946431,0.316022332,0.710833333,0.463914849,0.790256892,0,1,0.181233348,0.485637343,0.191697525,0.042234957,0.558543884,0.368917119,0.281018899,0.443090669,0.485555704,0.584684771,0.509710336,0.57718894,0.594375496,0.823529412
2955,23-tom-w_Audio.mat,Hm,M,C,21,O,HmC,Hm_23,0.252654181,0.402492313,0.403349837,0.425666667,0.428673416,0.219572368,0.317190452,0.617118444,0.408538567,0.531941951,0.76269733,0.503266476,0.51020872,0.015162381,0.210901123,0.132263851,0.166577504,0.277804433,0.323115537,0.557603687,0.1190272,0.602941176
2956,23-tos-w_Audio.mat,Hm,M,M,22,O,HmM,Hm_23,0.450196827,0.806117495,0.516907195,0.849416667,0.871041018,0.87402099,0.173278379,0.825869181,0.185717071,0.145945542,0.175833171,0,0.600818213,0.577912099,0.455628595,0.580160422,0.639761937,0.723570994,0.685072416,1,0.449167489,0.911764706
2957,23-tov-w_Audio.mat,Hm,M,M,23,O,HmM,Hm_23,0.246689729,0.408965852,0.429158327,0.660666667,0.414589823,0.665256892,0.301734501,0.586918091,0.2221067,0.54443447,0.317170142,0.217765043,0.690215538,0.295359082,0.314708299,0.48448235,0.517286345,0.56747593,0.481895984,0.998847926,0.579828805,0.617647059
2958,24-cag-w_Audio.mat,Hm,M,B,53,a,HmB,Hm_24,0.969820153,0.856867603,0.96441172,0.469573752,0.572253913,0.150822056,0.829975728,0.389443059,0.784059946,0.840115836,1,1,0.199003781,0.625437573,0.207203329,0.610240946,0.651079536,0.488695557,0.443961147,0,0.656389128,0.925
2959,24-caj-w_Audio.mat,Hm,M,M,53,a,HmM,Hm_24,0.330130574,0.60776218,0.911489492,0.51773696,0.644069036,0.202438206,0.309587379,0.311859241,0.383514986,0.369532084,0.706989891,0.916987611,0.234111505,0.215169195,0.263739417,0.259214802,0.296192485,0.212043527,0.198515224,0.594508976,0.645532297,0.75
2960,24-cam-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_24,0.262872629,0.628956785,0.644884185,0.234015704,0.28996636,0.280673303,0.233980583,0.563175395,0.622002725,0.696844993,0.613807311,0.841353069,0.310868391,0.124737456,0.024393744,0.122551746,0.159849031,0.091144626,0.051509304,0.776135164,0.236546122,0.65
2961,24-cas-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_24,0.32877556,1,0.99861942,0.498387549,0.617449174,0.227099877,0.135436893,0.430451649,0.401566757,0.396433471,0.685335122,0.832629576,0.244973894,0.665927655,0.332472378,0.424012647,0.406116446,0.299070008,0.254668542,0.8468849,0.358763571,0.475
2962,24-cav-w_Audio.mat,Hm,M,M,23,a,HmM,Hm_24,0.267676768,0.700247729,1,0.223429613,0.579201404,0.206017224,0.207402913,0.27847049,0.635013624,0.398567292,0.679681886,0.910491393,0.279301446,0.547257876,0.169177787,0.439997658,0.385080757,0.239016009,0.22202963,0.617740232,0.244630165,0.975
2963,24-kab-w_Audio.mat,Hm,M,M,45,a,HmM,Hm_24,0.206085243,0.142857143,0.997699034,0.466909703,0.549583151,0.144055475,0.392354369,0,0.364305177,0.391251334,0.708762516,0.991833326,0.044469783,0.779463244,0.278662649,0.42433469,0.382083588,0.298415469,0.346077117,0.562829989,0.660548309,0.9
2964,24-kam-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_24,0.261763981,0.892100193,0.585212456,0.39701346,0.375822729,0.173414607,0.116868932,0.749515101,0.463010899,0.606767261,0.705265175,0.892533989,0.19804357,0.127537923,0.097718467,0.151916152,0.208414275,0.110998991,0.054158354,0.513199578,0.154163087,0.7
2965,24-kas-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_24,0.232815965,0.563721442,0.689216137,0.447069546,0.819657745,0.299407225,0.233131068,0.490440565,0.398365123,0.12635269,0.586068126,0.865667486,0.321310688,0.778179697,0.180083226,0.696577568,0.650469001,0.487386478,0.472348497,0.678986272,0.313403109,0.7
2966,24-kav-w_Audio.mat,Hm,M,M,23,a,HmM,Hm_24,0.077235772,0.105147261,0.199723884,0,0.537443323,0.348395034,0.281917476,0.70185647,0.746730245,0.324188386,0.483591242,0.815228992,0.124767449,0.43092182,0,0.289164739,0.274102237,0.172580249,0.219249763,0.613516367,0.218366789,0.25
2967,24-pam_1-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_24,0.088691796,0.246628131,0.640282252,0.073051038,0.130466579,0.398724975,0.230946602,0.375034636,0.682152589,0.755448865,0.444976764,0.768363417,0.344415771,0.207001167,0.092983211,0.023274878,0.00052728,0,0,0.5374868,0,0.075
2968,24-pam_2-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_24,0.057526484,0.430222956,0.462954441,0.007922042,0.117814831,0.209484398,0.119174757,0.627597672,0.728133515,0.749199817,0.594883342,0.829381467,0.284522595,0,0.008753049,0,0,0.013145335,0.012198711,0.39281943,0.082363509,0.425
2969,24-pob-w_Audio.mat,Hm,M,M,45,O,HmM,Hm_24,0.25646711,0.094412331,0.295444087,0.379556927,0.640924382,0.837210603,0.463349515,0.609864228,0.477043597,0.327236702,0.134527859,0.127140272,1,0.628704784,0.44310518,0.723980443,0.730782039,0.747893201,0.730091245,0.902851109,0.832500195,0.75
2970,24-poj-w_Audio.mat,Hm,M,M,53,O,HmM,Hm_24,0.483986203,0.859620149,0.626936647,1,0.1825362,0.186891847,0.350121359,0.695622056,0,0.945663771,0.780146601,0.870864461,0,0.609218203,0.76854642,0.660186785,0.62052506,0.611558077,0.601857605,0.644139388,0.863781926,1
2971,24-pos-w_Audio.mat,Hm,M,M,22,O,HmM,Hm_24,0.261763981,0.436278558,0.731707317,0.342470555,0.457437473,0.622525445,0.317839806,0.387780549,0.516008174,0.52171925,0.320509749,0.469258967,0.818940167,0.774562427,0.233892955,0.624791404,0.625825609,0.643466878,0.629852504,0.803590285,0.32830196,0.4
2972,24-pov-w_Audio.mat,Hm,M,M,23,O,HmM,Hm_24,0.183542745,0.712909441,0.383954594,0.50224341,0.526400468,0.735040823,0.118932039,0.841230258,0.317574932,0.401463192,0.193743113,0.28810728,0.80813779,0.781330222,0.349261013,0.572093568,0.598129544,0.641885074,0.631356902,0.558606125,0.277317816,0.65
2973,24-po-w_Audio.mat,Hm,M,M,33,O,HmM,Hm_24,0.249692042,0,0.119957049,0.438446439,0.879406172,0.768538195,0.498300971,0.720698254,0.416076294,0.074531321,0.19072486,0.072340031,0.937406229,1,0.564786913,1,1,1,1,0.820485744,0.839041631,0.625
2974,24-tag-w_Audio.mat,Hm,M,B,53,a,HmB,Hm_24,1,0.538673273,0.763153858,0.264512058,0.45729121,0.385247735,1,0.411055694,1,0.978585581,0.810904039,0.768966637,0.369561303,0.510968495,0.182953078,0.741429282,0.641671754,0.466877574,0.413807764,0.762407603,0.744981645,0.975
2975,24-tam-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_24,0,0.572254335,0.299279031,0.254066181,0.089220418,0.043954815,0,0.846910502,0.457152589,0.743484225,0.714367844,0.776762099,0.221988838,0.242007001,0.072607261,0.159176743,0.149192429,0.159871274,0.211956699,0.071805702,0.061938608,0
2976,24-tas-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_24,0.175412663,0.360858794,0.664672496,0.222027482,0.519672371,0,0.266019417,0.410501524,0.585286104,0.403444597,0.820246251,0.93601225,0.212326712,0.806067678,0.04505668,0.456714583,0.422184603,0.358633103,0.396866926,0.697993664,0.32625166,0.275
2977,24-tob-w_Audio.mat,Hm,M,M,45,O,HmM,Hm_24,0.332347869,0.497385081,0.911182697,0.634955132,1,0.907001454,0.360558252,0.25658077,0.270912807,0,0.104249509,0.299846875,0.824461382,0.645390898,1,0.503937699,0.455958262,0.467313934,0.399777611,0.625131996,0.841228618,0.475
2978,24-tod-w_Audio.mat,Hm,M,M,213,O,HmM,Hm_24,0.139812762,0.274153592,0.382727412,0.424705552,0.508410121,0.541550162,0.269053398,0.621501801,0.36866485,0.393080323,0.342404063,0.343928356,0.834843666,0.601283547,0.21882623,0.544046608,0.596908475,0.652630431,0.622036171,0.485744456,0.178903382,0.05
2979,24-tog-w_Audio.mat,Hm,M,B,53,O,HmB,Hm_24,0.814116778,0.344618772,0.627703636,0.278533371,0.344156794,0.547757522,0.902427184,0.435854807,0.883583106,0.981481481,0.599386768,0.535706,0.779571506,0.580513419,0.120246807,0.661914103,0.652605872,0.644285052,0.616607254,0,0.567484183,0.925
2980,24-toj-w_Audio.mat,Hm,M,M,53,O,HmM,Hm_24,0.345898004,0.339388935,0,0.74081604,0.997221003,0.837210603,0.443446602,1,0.175476839,0.011278768,0.169309634,0,0.822961051,0.476662777,0.862390587,0.66150423,0.556474441,0.561403987,0.507015077,0.650475185,1,0.65
2981,24-tom-w_Audio.mat,Hm,M,C,21,O,HmC,Hm_24,0.122567135,0.536746491,0.574167817,0.381660123,0.606260056,0.872106028,0.136529126,0.580631754,0.400953678,0.28059747,0.052603842,0.378172707,0.798115585,0.146907818,0.243219974,0.153526364,0.1769995,0.262688521,0.191680021,0.428722281,0.168144185,0.65
2982,24-tos-w_Audio.mat,Hm,M,M,22,O,HmM,Hm_24,0.264474008,0.680429397,0.73630925,0.330692653,0,0.632591433,0.212742718,0.506650042,0.528950954,1,0.312940162,0.471161431,0.728380244,0.87117853,0.295738269,0.670726352,0.665732364,0.672539341,0.679301436,0.859556494,0.362122159,0.55
2983,24-tov-w_Audio.mat,Hm,M,M,23,O,HmM,Hm_24,0.269154964,0.220478943,0.308329498,0.390984296,0.353737019,1,0.42026699,0.661679135,0.472888283,0.634354519,0,0.386664192,0.8068175,0.53033839,0.160568231,0.498111661,0.503607704,0.539040554,0.419727246,0.499472017,0.286788253,0.75
2984,24-to-w_Audio.mat,Hm,M,M,33,O,HmM,Hm_24,0.322616408,0.528213598,0.870685688,0.449593382,0.581761006,0.63382172,0.337257282,0.308672763,0.445572207,0.429812529,0.334499114,0.443970117,0.904699034,0.925204201,0.309657053,0.808384811,0.773519454,0.736929664,0.719691271,1,0.451554323,0.6
2985,27-cab-w_Audio.mat,Hm,M,M,45,a,HmM,Hm_27,0.471577892,0.59799207,0.67238422,0.879445145,0.267836155,0.281941263,0.385270228,0.495366562,0.127993076,0.553616318,0.76432871,0.735764749,0.223431813,0.552174537,0.612420671,0.638570302,0.626958835,0.357342052,0.238390093,0,0.655071922,0.651162791
2986,27-cag-w_Audio.mat,Hm,M,B,53,a,HmB,Hm_27,0.93621134,0.892263562,0.496064978,0.475788146,0.319592565,0.352622271,0.619650109,0.878269452,0.74781229,0.743948862,0.896852918,0.707626351,0.121880841,0.522175972,0.66681777,0.532253171,0.621190972,0.303426612,0.128306619,0,0.787492013,0.802325581
2987,27-caj-w_Audio.mat,Hm,M,M,53,a,HmM,Hm_27,0.630798969,0.730026154,0.523256987,0.818032787,0.349366648,0.381149799,0.436660419,0.743269178,0.281661698,0.566185449,0.725071971,0.615180243,0.282322851,0.735395436,0.59700816,0.676537816,0.732044563,0.498894124,0.40251597,0,1,0.825581395
2988,27-cam-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_27,0.268685567,0.563486037,0.513469882,0.56998739,0.250032647,0.278230366,0.195798188,0.645610572,0.227666122,0.46649429,0.675772049,0.699897349,0.183329508,0.573632841,0.177470535,0.625745899,0.640259159,0.34814245,0.197280245,0.037037037,0.397042093,0.418604651
2989,27-cas-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_27,0.377219359,0.394921117,0.570679043,0.797099622,0.251512645,0.228713072,0.470321774,0.473926633,0.127416098,0.519715579,0.781274535,0.811062134,0.085483818,0.703602698,0.328875793,0.97077088,0.990386895,0.719556368,0.589646118,0,0.405519971,0.430232558
2990,27-cav-w_Audio.mat,Hm,M,M,23,a,HmM,Hm_27,0.398124284,0.599341939,0.771062456,0.196595208,0.008314108,0.055344563,0.303811309,0.388989417,0.599336475,0.730841054,0.986423711,1,0,0.555404048,0.199229374,0.740943018,0.743527615,0.4854954,0.369283223,0,0.508750604,0.558139535
2991,27-ca-w_Audio.mat,Hm,M,M,33,a,HmM,Hm_27,0.572809278,0.639669282,0.469125214,0.414123581,0.161580986,0.366509147,0.456966573,0.743378845,0.550774113,0.692020398,0.71512693,0.63540849,0.250024593,0.735251902,0.272438803,0.746768615,0.832626616,0.619771132,0.495708743,0,0.596911185,0.627906977
2992,27-kab-w_Audio.mat,Hm,M,M,45,a,HmM,Hm_27,0.516036655,0.748165022,0.662092624,0.807881463,0.411700692,0.446989244,0.294595439,0.604156385,0.21237619,0.457193134,0.598370845,0.59163094,0.319146146,1,0.694242974,0.845358739,0.924965103,0.767125044,0.719598699,0,0.755575296,0.860465116
2993,27-kaj-w_Audio.mat,Hm,M,M,53,a,HmM,Hm_27,0.702892325,0.873112292,0.708959742,0.80372005,0.370086623,0.350360943,0.38284911,0.634479355,0.341042408,0.585254615,0.792789846,0.764084294,0.237072499,0.875053825,1,0.863826689,0.971108009,0.769048306,0.72124466,0.032407407,0.917231599,1
2994,27-kam-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_27,0.372637457,0.742259344,0.565987287,0.590226986,0.197362121,0.19131418,0.143705092,0.704776005,0.282046351,0.562091503,0.821349123,0.729937806,0.201167328,0.553466341,0.241613781,0.676800777,0.676657273,0.392826233,0.27162284,0.096064815,0.417644584,0.453488372
2995,27-kas-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_27,0.404281214,0.688433308,0.419987892,0.639407314,0.365994864,0.395529528,0.228131834,0.828425728,0.265794788,0.438842204,0.60537163,0.564307711,0.241892645,0.795536099,0.299184044,0.833040031,0.894782586,0.668173222,0.559901242,0,0.468044322,0.430232558
2996,27-kav-w_Audio.mat,Hm,M,M,23,a,HmM,Hm_27,0.317797824,0.389352906,0.48642922,0.490290038,0.213119749,0.188704955,0.41057482,0.561879695,0.321425137,0.521582992,0.799234494,0.679729485,0.188411975,0.732811827,0.300543971,0.83965451,0.850167242,0.640189762,0.570521613,0.188657407,0.349634547,0.395348837
2997,27-pam_1-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_27,0.216709622,0.566354509,0.632025023,0.516582598,0.238323249,0.028875424,0.136441737,0.518670834,0.233483989,0.450046685,0.933394399,0.779632872,0.26710824,0.50301421,0.374433364,0.667698283,0.601569702,0.405135109,0.328212564,0.659722222,0.414995247,0.38372093
2998,27-pam_2-w_Audio.mat,Hm,M,C,21,a,HmC,Hm_27,0.159722222,0.646587362,0.733931995,0.478688525,0.199408001,0.152349752,0,0.460053737,0.224108087,0.453601954,0.768025386,0.876517119,0.143358363,0.524400746,0.289211242,0.587576107,0.517843504,0.361957881,0.30097582,0.47337963,0.131531784,0.034883721
2999,27-pas_1-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_27,0.291165521,0.521471357,0.6306629,0.541298865,0.191833892,0,0.25921587,0.490979876,0.264640831,0.525784673,1,0.796117384,0.188411975,0.81520023,0.340888486,0.939701034,0.950959994,0.791358143,0.755927421,1,0.465597581,0.476744186
3000,27-pas_2-w_Audio.mat,Hm,M,M,22,a,HmM,Hm_27,0.37693299,0.635366574,0.735949955,0.626103405,0.284290254,0.143942249,0.247266479,0.450567528,0.257524762,0.492530345,0.876766553,0.843034841,0.209725547,0.725348069,0.509519492,1,0.987173747,0.796967657,0.741113767,0.969907407,0.391042124,0
3001,27-poj-w_Audio.mat,Hm,M,M,53,O,HmM,Hm_27,0.576961627,0.422677803,0.59696297,0.772698613,0.60588517,0.619430029,0.662449235,0.463453419,0.280123089,0.327551533,0.431627846,0.257442183,0.736892153,0.588847424,0.696509519,0.730869592,0.816244831,0.76504151,0.709213466,0,0.939750962,0.755813953
3002,27-pom-w_Audio.mat,Hm,M,C,21,O,HmC,Hm_27,0,0,0.483553627,0.408385876,0.182649197,0.476473487,0.424320525,0.311948237,0.170497163,0.387344681,0.329331327,0.309794095,0.803259337,0.255274867,0,0.430264781,0.565118913,0.562810527,0.553474154,0.28125,0.449389873,0.139534884
3003,27-pos-w_Audio.mat,Hm,M,M,22,O,HmM,Hm_27,0.271620848,0.249894541,0,0.596721311,0.360466635,0.488157017,0.489300219,1,0.20925089,0.376858436,0.440231615,0,0.672787487,0,0.476201269,0,0,0,0,0.5,0.517820687,0.348837209
3004,27-pov-w_Audio.mat,Hm,M,M,23,O,HmM,Hm_27,0.280140321,0.492871003,0.58490566,0.665699874,0.253819701,0.454555997,0.27366448,0.52212535,0.162371382,0.469115851,0.482040042,0.453837329,0.641145031,0.664130903,0.464188577,0.793312701,0.844926124,0.783184281,0.725320375,0,0.295962099,0.255813953
