"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe","H1c_resid"
"f8","behlhe7",3,"e","checked","L",75,1.0775,-4.3115,-9.0835,-21.336,-30.6235,-21.63,5.389,4.7715,22.4135,31.701,22.7075,15.3415,8.386,22.1545,-1.30102999566398,26.1205,42.622,45.8745,45.4885,0,0.039,152.2135,408.014,1637.748,-0.159295022769395,0.0279617697430251,-0.579547653774427,-1.13510293668307,-1.6130613060828,-1.09502117996906,-0.195620746301134,0.558245029923779,1.0591355253992,-1.0343315335517,1.08627168170653,1.52530113363418,0.939658170959607,-0.950288734798833,-0.542075954089592,0.0264207967075089,0.0295623527397794,0.00854166479368355,0.767845331632339,-1.11003082362621,-1.08184214463868,0.575901238877819,0.438321770406791
"f8","beht",1,"e","breathy","L",81,5.402,5.9515,-8.125,-13.6205,-18.2685,-14.7205,-0.5495,14.0765,19.0225,23.6705,20.1225,10.001,5.8,19.5135,-0.644931793651149,26.965,35.0065,36.9185,36.962,0.563,0.0495,154.6405,584.075,2190.6835,0.778413592138602,2.02691624627815,-0.426618255013118,-0.120142441498346,-0.0208611198541592,-0.171855295004039,-1.51844291552271,1.93410352584464,0.346795043185115,-1.32055720041589,0.619655369931285,0.48569252800872,0.614103229865246,0.785907839054851,-0.445545930763814,-0.690174786832098,-0.803946399309848,-0.877099453878685,0.133877154537191,0.70991993988508,-0.912478314848394,0.67988319114174,0.284172520652669
"f8","beht",2,"e","breathy","L",83,4.567,-0.962,1.3205,-15.781,-14.0985,-10.104,5.529,-2.283,20.348,18.6655,14.671,20.199,4.988,17.9305,-0.926281649653877,23.14,34.6215,35.2805,36.302,0.7635,0.058,154.2885,347.347,2136.707,0.597355274772854,0.680353664817992,1.08041840226382,-0.404352427869495,0.516530606295046,0.444946978379132,-0.164435244290353,-0.484849409568291,1.70705124346959,-1.41043161708013,0.802049920582446,-0.162242354147487,-0.0724587667985458,0.0413871948165818,-0.882760068385009,-0.726402125767526,-0.956390273344828,-0.945653155670014,-0.246119674066224,1.35805515850678,-0.856023704918298,0.749279519619229,0.571327729944513
"f8","beht",3,"e","breathy","L",83,4.2955,-6.9795,1.441,-12.1615,-15.2085,-8.501,11.275,-8.42,16.4575,19.5045,12.797,20.781,5.7605,17.9025,-1.05060999335509,23.6505,35.2125,37.0875,38.9325,0.3695,0.0535,148.47,333.0645,2047.2225,0.538484217090458,-0.491692380446559,1.09964426825311,0.0717864500154264,0.373483887823675,0.659120929258202,1.1155068596664,-1.39228020908106,1.78468108349367,-1.32492917019204,0.266700241737978,-0.0536274957800434,-0.30847035658997,-0.287616060648401,-0.824407697860663,-0.670790808077038,-0.788218063099889,-0.672425106333514,-0.252841033005514,0.0844128835095284,-0.856023704918298,0.713887817068713,0.719359967308681
"f8","bel",1,"e","modal","F",118,5.574,0.44,2.936,0.4305,-1.8935,-0.128,5.134,-2.496,5.144,7.4675,5.702,4.606,12.638,27.6775,0.207365037469072,41.693,48.747,51.5095,48.1305,0.33,0.0645,214.923,430.0145,2614.612,0.815709437152863,0.953425298463344,1.33817264712443,1.72824196882381,2.08940015489242,1.77782242065586,-0.252422910677913,-0.516344074762396,-0.372814899993425,-0.56370835663502,-1.29008644162069,-1.61190765092775,-1.20201476938087,3.04129405038353,1.23792853168977,0.602764825225675,0.553995338202,0.282964210449274,2.09363338240724,-0.0432746034508556,0.131931968858376,0.795902083668694,-1.09689704858094
"f8","bel",3,"e","modal","F",103,6.9095,2.2125,-7.3195,-15.1105,-15.397,-18.856,4.697,9.5315,22.02,22.3065,25.7655,6.798,13.8805,22.8,-0.567832730557412,34.926,50.015,52.333,48.292,0,0.067,172.817,407.5495,2588.3285,1.10529432678395,1.29866029891726,-0.298100121781783,-0.316149328650862,0.34919171986705,-0.724392022303099,-0.349766227668707,1.26206947275917,-0.0804358461570285,-0.426185003549654,1.03212437451586,0.309112472212303,1.32478273957336,0.98993084777521,0.464430997236796,0.722079801251967,0.630636077071235,0.299739093539123,0.922796660036323,-1.11003082362621,-0.291477605617342,0.812611704887453,0.482747434403034
"f8","bene7",1,"e","checked","H",83,3.7095,-6.693,-5.672,-7.24,-19.8125,-13.5575,10.403,-1.0205,10.95,23.522,17.2675,7.879,19.7625,22.764,-0.687188173787912,38.0895,50.769,54.141,52.8765,0.7455,0.0375,188.687,383.1435,2408.125,0.4114181404721,-0.435889938906336,-0.035240252758041,0.71920114472758,-0.219837816538661,-0.0164689538484824,0.921265732856394,-0.298173283711216,0.0637529116883842,0.224851103370363,-0.491155652423674,0.466468086450238,0.254544484478632,0.67408710521984,0.826032807528207,0.793028927374856,0.79890135439434,0.77592764787601,0.914154912828664,1.29986845558812,-0.856023704918298,0.55885095729177,-0.0125012004513483
"f8","bene7",1,"e","modal","M",105,11.209,6.9595,-1.5875,-12.2565,-14.7215,-9.8235,4.2495,8.5465,23.465,25.9305,21.032,10.8175,11.4835,23.1435,-0.0785736589847345,44.0255,55.041,55.221,49.6695,0,0.076,176.4815,441.24,2451.4985,2.03758203398638,2.2232473494982,0.616444806439212,0.0592893666063735,0.436244024666519,0.482424079577872,-0.449448457310309,1.11642512902117,0.455703573047075,-0.691491625155788,1.23096264361502,0.778266520750584,0.728645674323784,2.28463021013485,1.50454342737642,1.19501124408173,0.899413798813009,0.442818978717236,1.0052533313094,-1.11003082362621,-0.235022995687246,0.868060261159734,0.600825677968704
"f8","bene7",2,"e","checked","H",85,4.2405,-9.353,-8.161,-9.612,-17.1595,-15.7965,13.593,-1.192,13.8525,21.4,20.037,4.8915,22.0125,21.0435,-0.894489815230026,37.712,55.1875,58.119,55.1115,0.0555,0.058,183.2425,373.976,2573.706,0.526558220138223,-0.953985905737031,-0.432362082196641,0.407168704240487,0.12205672769967,-0.315617722418811,1.63184967153061,-0.323531664372197,-0.334733595308073,0.473887356442454,-0.0917590599944059,0.191759231318276,0.603335358506033,0.125516177084597,0.782882915514612,1.20879645227404,1.16912219133644,1.00807541076028,0.501151410862666,-0.930621822960359,-0.799569094988203,0.749279519619229,0.447623710557921
"f8","bene7",2,"e","modal","M",109,6.636,-1.0065,1.1665,-5.0215,-14.1215,-12.7145,7.6425,-2.1735,11.658,20.758,19.351,10.7995,15.242,25.056,-0.469160221383479,37.6555,48.8265,53.5475,50.739,0.8225,0.067,170.2185,371.448,2698.6435,1.04598959648511,0.671686269884171,1.05584758597875,1.01104092939057,0.513566575191585,0.0961627620536107,0.306354459279538,-0.468658490137519,0.453302650159733,-0.275490399746253,-0.393731780782013,0.108647504176561,0.516940507600527,1.25104247989942,0.776424719756286,0.61024553547338,0.743666043503155,0.55390713639273,1.46434615171624,1.5487782402957,-0.122113775827055,0.812611704887453,0.259235036963847
"f8","bene7",3,"e","checked","H",72,1.2415,-10.2335,-7.143,-11.0695,-22.957,-17.55,11.475,-3.0905,12.3115,24.1985,18.792,9.1165,22.472,20.342,-1.21467016498923,41.0845,56.5645,59.4585,57.132,0.3755,0.0965,171.393,323.7745,2463.1725,-0.123733868220913,-1.12548346167478,-0.269939413507009,0.215437135096331,-0.625072416748775,-0.5498997079874,1.16005757682466,-0.604248198977866,0.228816360193193,0.524746093458732,-0.303807345587344,0.55404609799443,0.446540038713972,-0.72175946635077,1.16837433489435,1.33836799958335,1.29378554253904,1.21794322056237,0.332757364580103,0.10380845114908,-1.16652405953382,0.97335956416255,0.330165627721668
"f8","bene7",3,"e","modal","M",106,3.308,2.803,-0.1405,-11.8175,-15.668,-15.381,0.5055,2.9435,15.1255,18.976,18.6895,12.7685,10.4875,23.621,-0.496209316942819,38.4165,50.9155,53.0585,50.129,0.856,0.0485,157.498,364.5735,2589.879,0.324358362720786,1.41367370809527,0.847314749065831,0.11703904678084,0.314267701213229,-0.260103513691267,-1.2834378825129,0.287952785910524,0.715936937114051,-0.801731673182367,0.0834112628867171,-0.122045794525209,0.433631187084505,1.17946394654589,0.863410329881705,0.806814135567168,0.698156242280257,0.49054689685832,1.11987650607764,1.65707015961654,-0.206795690722198,0.670960999141668,-0.417381947976358
"f8","botey",1,"e","modal","H",140,7.2245,-4.127,-2.285,-4.4605,-6.06,-16.2135,11.3515,-1.842,11.6855,13.285,23.4385,5.148,12.5685,24.813,-0.493494967595128,33.164,50.162,53.346,50.623,0.684,0.0685,177.833,346.4125,2773.156,1.17359776387402,0.06389737345741,0.505158154758447,1.08483949562719,1.55245947695461,-0.371332343452231,1.13254750897943,-0.419642145011483,-0.30052044416344,-0.571400809785469,-0.389947661473897,-0.858788534655274,1.03172032258049,1.18664677988279,0.263026733056784,0.735912057936403,0.72491302725282,0.541858303956679,1.40601435806454,1.10106388728271,0.752932678089428,0.822345066928266,0.427340318891759
"f8","botey",2,"e","modal","H",144,3.4515,-8.403,-5.1115,-8.465,-20.166,-17.068,11.8545,-3.2915,11.9165,23.6175,20.5195,10.4875,17.139,18.5365,-0.976747540366289,32.353,48.76,52.3745,49.8785,0.71,0.0715,165.3845,330.354,2445.9585,0.355474372950708,-0.768951631868925,0.0541879454743158,0.558054542874001,-0.265393685889679,-0.48550055369937,1.24459256263245,-0.633968516837092,0.411686653445793,-0.065525167711695,-0.358161059285729,0.478831279506366,0.66410141617645,-0.0921579151723784,0.17032590544612,0.603988086020898,0.6344983608151,0.464527650951157,-0.100650262737311,1.1851113470541,0.86584189794962,0.841196945113158,0.413430566383621
"f8","botey",3,"e","modal","H",133,1.6375,-9.1095,-7.669,-11.9795,-18.8765,-14.9865,10.7475,-1.441,13.617,20.514,16.6245,6.8835,14.9455,19.8825,-1.18045606445813,35.7685,52.3325,55.036,51.0555,0,0.0625,162.3075,354.1475,2591.1275,-0.0378666901648214,-0.906558699750837,-0.353863110688489,0.0957282308622439,-0.099214637719559,-0.207395077245981,0.998004343161494,-0.360349371570939,-0.0690314624421508,-0.308307843762198,-0.124164881705721,0.0770598695619532,0.173565054256708,-0.631220574554778,0.560732411863163,0.940149562246391,0.882196389352403,0.586781752479027,0.222455063415688,-1.11003082362621,0.555341543334093,0.782068580503895,0.359094782426045
"f8","bzine7",1,"e","checked","L",130,3.553,-1.939,0.429,-1.956,-15.3085,-11.662,5.4925,-2.368,5.5085,18.8615,15.215,7.6095,24.2895,22.632,-0.522155523661242,37.0355,53.4595,57.2545,54.2935,0.481,0.046,162.473,325.3225,2536.27,0.377483258235287,0.490060522113636,0.938178904094069,1.41430207876375,0.360596796069497,0.236785396676331,-0.172565750171735,-0.497417703190352,0.0278057606806703,0.72591204455141,-1.23992966024585,-0.136868680440671,-0.00394739815044855,1.11080392725179,0.705556022939255,1.04619686349373,1.08866570226242,0.92311036823709,0.882468506400584,0.444847182144536,0.47065962843895,0.647842109522333,-0.321078196344362
"f8","bzine7",2,"e","checked","L",116,-2.9665,-4.3885,-2.5015,-4.4705,-16.904,-17.6675,1.422,-1.8865,1.504,13.9375,14.701,6.799,25.1255,20.0625,-0.844663962534938,39.8245,53.7005,56.6245,53.3995,0.344,0.0325,158.2175,322.3615,2629.0645,-1.03618105322099,0.0129642549137156,0.470615416279758,1.08352401316308,0.154983247131594,-0.565598671947656,-1.07928422113518,-0.426222016378327,-0.080302461552176,0.818442847915085,-1.79096623367669,-0.774317503564979,-0.0686805663216288,0.257367589682826,1.02435085426619,1.06887423669747,1.0300334430182,0.830251263083382,0.265663799453979,0.00198172104143244,0.0754773589282802,0.496793469336802,-1.198034170049
"f8","bzine7",3,"e","checked","L",112,2.8485,-3.8685,-5.4455,-8.6935,-16.458,-17.74,6.717,1.5775,11.542,19.3065,20.5885,6.217,20.99,20.526,-0.993533957750768,35.5325,51.644,55.2575,52.611,0.636,0.04,147.6335,344.622,2628.3525,0.224722079092569,0.114246173241521,0.000897993271626863,0.527995768569068,0.212459676355226,-0.575285266731644,0.100196015629699,0.0859729142901164,-0.157932301576256,0.360714214768582,-0.409693884045336,-0.0792600845246846,0.67279127727336,-0.136578887918226,0.533756585332809,0.875363788591738,0.902810747166047,0.748350363291772,0.376926294752578,0.945899346166296,-0.0374318609319111,0.58691648320671,0.310613697107528
